date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2020/9/30,4,2020,9,36,17,25,16,15,2
2020/4/1,4,2020,4,34,6,40,7,1,1
2020/4/2,4,2020,4,34,15,43,12,1,2
2020/4/3,4,2020,4,49,17,46,15,1,2
2020/4/4,4,2020,4,54,6,38,4,1,1
2020/4/5,4,2020,4,27,6,42,4,1,1
2020/4/6,4,2020,4,28,17,47,17,1,2
2020/4/7,4,2020,4,57,19,49,20,1,2
2020/4/8,4,2020,4,58,10,43,11, ,2
2020/4/9,4,2020,4,36,7,37,11,1,2
2020/4/10,4,2020,4,35,9,38,11,1,2
2020/4/11,4,2020,4,32,11,43,10,2,1
2020/4/12,4,2020,4,39,12,37,9,2,1
2020/4/13,4,2020,4,38,8,38,10, ,1
2020/4/14,4,2020,4,27,17,61,20,2,2
2020/4/15,4,2020,4,59,12,38,9,1,1
2020/4/16,4,2020,4,41,10,39,10,1,1
2020/4/17,4,2020,4,33,20,37,13,1,2
2020/4/18,4,2020,4,40,5,38,4,1,1
2020/4/19,4,2020,4,20,10,35,17, ,1
2020/4/20,4,2020,4,25,17,41,18,1,2
2020/4/21,4,2020,4,43,11,38,10,1,1
2020/4/22,4,2020,4,30,9,33,12,1,1
2020/4/23,4,2020,4,27,5,35,12,1,1
2020/4/24,4,2020,4,23,15,50,15,1,2
2020/4/25,4,2020,4,40,14,62,11,1,2
2020/4/26,4,2020,4,49,10,41,9,1,1
2020/4/27,4,2020,4,41,11,42,21,1,1
2020/4/28,4,2020,4,44,14,58,11,1,1
2020/4/29,4,2020,4,42,26,53,13,1,2
2020/4/30,4,2020,4,66,33,57,13,1,2
2020/5/1,4,2020,5,80,41,70,21,1,3
2020/5/2,4,2020,5,95,48,62,13,1,2
2020/5/3,4,2020,5,109,31,42,9,1,2
2020/5/4,4,2020,5,69,13,38,4,1,1
2020/5/5,4,2020,5,32,17,38,6,5, 
2020/5/6,4,2020,5,34,8,38,8, ,1
2020/5/7,4,2020,5,32,12,46,10,1,1
2020/5/8,4,2020,5,40,18,46,18,1,2
2020/5/9,4,2020,5,54,21,39,9,1,2
2020/5/10,4,2020,5,49,12,53,7,1,1
2020/5/11,4,2020,5,35,28,51,15,1,2
2020/5/12,4,2020,5,61,17,53,11,1,2
2020/5/13,4,2020,5,52,10,43,11,1,1
2020/5/14,4,2020,5,33,16,47,20,1,2
2020/5/15,4,2020,5,48,29,42,13,1,2
2020/5/16,4,2020,5,65,24,39,8,1,1
2020/5/17,4,2020,5,62,12,39,10,1,1
2020/5/18,4,2020,5,39,3,27,9, ,1
2020/5/19,4,2020,5,19,4,25,11, ,1
2020/5/20,4,2020,5,18,12,24,11,1,1
2020/5/21,4,2020,5,29,15,30,11,1,1
2020/5/22,4,2020,5,34,18,27,15,1,2
2020/5/23,4,2020,5,34,24,43,8,1,1
2020/5/24,4,2020,5,46,23,43,19,2,2
2020/5/25,4,2020,5,52,16,42,16,1,2
2020/5/26,4,2020,5,49,12,47,10,1,1
2020/5/27,4,2020,5,45,10,46,13,1,1
2020/5/28,4,2020,5,37,12,44,14,1,2
2020/5/29,4,2020,5,43,13,48,15,1,2
2020/5/30,4,2020,5,40,18,46,10,1,2
2020/5/31,4,2020,5,52,17,43,8,1,1
2020/6/1,4,2020,6,46,15,42,11,1,2
2020/6/2,4,2020,6,47,11,45,12,1,1
2020/6/3,4,2020,6,41,16,41,9, ,2
2020/6/4,4,2020,6,49,29,48,13,1,2
2020/6/5,4,2020,6,65,20,47,9,1,2
2020/6/6,4,2020,6,66,14,38,4,1,1
2020/6/7,4,2020,6,44,14,40,10,1,1
2020/6/8,4,2020,6,43,16,40,13,1,2
2020/6/9,4,2020,6,44,25,70,17,1,2
2020/6/10,4,2020,6,62,27,36,15,1,2
2020/6/11,4,2020,6,63,17,41,12,1,2
2020/6/12,4,2020,6,51,13,36,13,1,1
2020/6/13,4,2020,6,38,12,34,7,1,1
2020/6/14,4,2020,6,34,20,48,11,1,2
