date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2020/1/29,38,2020,1,26,10,31,7,4,3
2020/1/30,38,2020,1,33,10,31,10,3,5
2020/1/31,38,2020,1,32,10,32,10,2,4
2020/2/1,38,2020,2,40,28,43,7,2,4
2020/2/2,38,2020,2,88,30,37,14,4,7
2020/2/3,38,2020,2,93,18,37,13,5,5
2020/2/4,38,2020,2,67,17,34,13,4,6
2020/2/5,38,2020,2,58,10,28,10,3,4
2020/2/6,38,2020,2,30,11,24,10,3,4
2020/2/7,38,2020,2,42,19,36,9,6,5
2020/2/8,38,2020,2,59,11,31,5,3,4
2020/2/9,38,2020,2,42,19,35,9,4,5
2020/2/10,38,2020,2,71,17,30,12,8,5
2020/2/11,38,2020,2,64,23,14,23,2,7
2020/2/12,38,2020,2,69,21,34,15,3,5
2020/2/13,38,2020,2,60,23,14,18,7,6
2020/2/14,38,2020,2,68,29,10,20,6,6
2020/2/15,38,2020,2,80,27,35,15,3,6
2020/2/16,38,2020,2,71,11,31,5,5,4
2020/2/17,38,2020,2,35,14,28,10,3,5
2020/2/18,38,2020,2,45,13,34,12,6,5
2020/2/19,38,2020,2,55,16,33,15,6,5
2020/2/20,38,2020,2,56,20,35,18,10,6
2020/2/21,38,2020,2,62,30,43,14,11,5
2020/2/22,38,2020,2,74,22,36,5,2,4
2020/2/23,38,2020,2,67,14,36,10,2,4
2020/2/24,38,2020,2,47,26,21,23,16,6
2020/2/25,38,2020,2,71,22,34,18,7,6
2020/2/26,38,2020,2,59,10,31,8,1,5
2020/2/27,38,2020,2,34,13,25,13,4,5
2020/2/28,38,2020,2,38,16,15,15,2,6
2020/2/29,38,2020,2,53,20,17,15,12,6
2020/3/1,38,2020,3,60,25,36,12,3,6
2020/3/2,38,2020,3,66,13,24,8,4,5
2020/3/3,38,2020,3,45,17,38,14,3,5
2020/3/4,38,2020,3,51,15,34,10,5,6
2020/3/5,38,2020,3,56,19,41,10,3,6
2020/3/6,38,2020,3,69,21,26,16,10,6
2020/3/7,38,2020,3,72,11,34,10,5,6
2020/3/8,38,2020,3,40,14,29,14,4,6
2020/3/9,38,2020,3,56,14,28,15,2,5
2020/3/10,38,2020,3,44, , , , , 
2020/3/12,38,2020,3,49,18,30,14,15,5
2020/3/13,38,2020,3,57,12,38,8,3,4
2020/3/14,38,2020,3,44,14,40,5,6,4
2020/3/15,38,2020,3,48,11,34,9,3,5
2020/3/16,38,2020,3,34,14,39,10,3,5
2020/3/17,38,2020,3,47,19,47,11,2,5
2020/3/18,38,2020,3,60,23,36,14,14,5
2020/3/19,38,2020,3,72,13,36,5,2,4
2020/3/20,38,2020,3,39,17,42,9,3,5
2020/3/21,38,2020,3,50,25,34,16,9,5
2020/3/22,38,2020,3,72,24,41,12,5,4
2020/3/23,38,2020,3,68,21,40,11,3,6
2020/3/24,38,2020,3,61,16,38,14,11,5
2020/3/25,38,2020,3,62,31,17,33,10,8
2020/3/26,38,2020,3,85,47,27,31,2,7
2020/3/27,38,2020,3,84,13,32,13,4,6
2020/3/28,38,2020,3,36,8,34,4,1,4
2020/3/29,38,2020,3,32, , , , , 
2019/10/1,38,2019,10,89,29,26,13,3,4
2019/10/2,38,2019,10,64,13,27,6,3,3
2019/10/3,38,2019,10,41,17,36,10,6,4
2019/10/4,38,2019,10,49,16,36,8,10,3
2019/10/5,38,2019,10,50,13,30,5,1,3
2019/10/6,38,2019,10,47,19,28,10,7,4
2019/10/7,38,2019,10,55,14,34,9,6,3
2019/10/8,38,2019,10,47,17,44,9,3,4
2019/10/9,38,2019,10,55,17,43,14,3,4
2019/10/10,38,2019,10,58,20,36,12,7,3
2019/10/11,38,2019,10,63,12,31,6,12,3
2019/10/12,38,2019,10,36,19,35,5,2,3
2019/10/13,38,2019,10,53,19,34,8,4,3
2019/10/14,38,2019,10,59,15,31,10,1,4
2019/10/15,38,2019,10,40,15,37,11,2,4
2019/10/16,38,2019,10,50,20,30,11,7,5
2019/10/17,38,2019,10,60,27,13,14,5,5
2019/10/18,38,2019,10,68,13,22,13,5,3
2019/10/19,38,2019,10,34,12,30,9,2,3
2019/10/20,38,2019,10,38,18,20,12,2,3
2019/10/21,38,2019,10,54,15,31,10,3,4
2019/10/22,38,2019,10,50,19,26,13,9,4
2019/10/23,38,2019,10,61,17,18,16,2,3
2019/10/24,38,2019,10,51,9,35,8,4,4
2019/10/25,38,2019,10,30,14,38,8,2,4
2019/10/26,38,2019,10,42,19,42,7,6,5
2019/10/27,38,2019,10,61,20,35,11,8,5
2019/10/28,38,2019,10,67,20,37,9,5,4
2019/10/29,38,2019,10,63,28,41,11,3,5
2019/10/30,38,2019,10,69,17,35,10,2,5
2019/10/31,38,2019,10,54,16,41,10,4,5
2019/11/1,38,2019,11,55,32,38,14,4,7
2019/11/2,38,2019,11,81,30,33,11,5,6
2019/11/3,38,2019,11,78,15,31,8,7,5
2019/11/4,38,2019,11,49,14,33,11,2,5
2019/11/5,38,2019,11,44,13,30,13,3,6
2019/11/6,38,2019,11,44,14,37,11,5,5
2019/11/7,38,2019,11,50,18,32,10,5,3
2019/11/8,38,2019,11,61,16,32,13,6,4
2019/11/9,38,2019,11,56,11,31,8,3,4
2019/11/10,38,2019,11,42,22,44,7,7,4
2019/11/11,38,2019,11,63,16,42,11,3,5
2019/11/12,38,2019,11,52,21,42,11,6,5
2019/11/13,38,2019,11,60,15,34,8,6,3
2019/11/14,38,2019,11,49,14,30,10,4,3
2019/11/15,38,2019,11,44,15,26,10,2,3
2019/11/16,38,2019,11,48,18,32,8,2,3
2019/11/17,38,2019,11,54,17,38,10,6,4
2019/11/18,38,2019,11,54,19,29,9,6,2
2019/11/19,38,2019,11,57,11,31,9,2,5
2019/11/20,38,2019,11,36,12,27,9,6,5
2019/11/21,38,2019,11,31,15,11,19,3,6
2019/11/22,38,2019,11,50,21,20,14,10,5
2019/11/23,38,2019,11,60,24,13,12,2,5
2019/11/24,38,2019,11,63,16,23,12,4,5
2019/11/25,38,2019,11,48,12,21,9,2,4
2019/11/26,38,2019,11,45,17,21,13,2,4
2019/11/27,38,2019,11,55,9,28,11,1,5
2019/11/28,38,2019,11,29,10,27,14,2,5
2019/11/29,38,2019,11,31,10,28,10,3,5
2019/11/30,38,2019,11,31,15,30,10,4,3
2019/12/1,38,2019,12,49,14,31,10,4,4
2019/12/2,38,2019,12,36,11,29,9,6,6
2019/12/3,38,2019,12,42,12,32,7,3,4
2019/12/4,38,2019,12,36,13,31,12,4,4
