date,prefecture_num,year,month, pm25, pm10, o3, no2, so2
2016/4/4,30,2016,4,37,16,42,10,4
2016/4/5,30,2016,4,29,26,46,15,12
2016/4/6,30,2016,4,58,44,43,10,13
2016/4/7,30,2016,4,60,24,44,10,4
2016/4/8,30,2016,4,38,27,48,15,12
2016/4/9,30,2016,4,67,27,46,10,6
2016/4/10,30,2016,4,66,24,45,7,3
2016/4/11,30,2016,4,61,27,45,11,8
2016/4/12,30,2016,4,70,28,40,13,5
2016/4/13,30,2016,4,55,25,46,11,6
2016/4/14,30,2016,4,45,24,50,6,4
2016/4/15,30,2016,4,63,24,56,12,13
2016/4/16,30,2016,4,64,39,49,9,11
2016/4/17,30,2016,4,69,32,41,10,8
2016/4/18,30,2016,4,71,35,61,10,7
2016/4/19,30,2016,4,77,29,54,13,14
2016/4/20,30,2016,4,70,26,52,12,4
2016/4/21,30,2016,4,58,26,50,10,7
2016/4/22,30,2016,4,48,33,53,13,13
2016/4/23,30,2016,4,73,42,50,7,4
2016/4/24,30,2016,4,83,49,46,17,8
2016/4/25,30,2016,4,102,40,50,17,14
2016/4/26,30,2016,4,85,34,28,15,4
2016/4/27,30,2016,4,71,30,38,12,4
2016/4/28,30,2016,4,38,20,42,4,3
2016/4/29,30,2016,4,51,21,52,12,12
2016/4/30,30,2016,4,53,35,49,14,18
2016/5/1,30,2016,5,81,36,46,14,14
2016/5/2,30,2016,5,86,26,44,8,5
2016/5/3,30,2016,5,52,40,59,14,19
2016/5/4,30,2016,5,85,35,63,8,13
2016/5/5,30,2016,5,81,30,52,11,7
2016/5/6,30,2016,5,68,33,49,12,11
2016/5/7,30,2016,5,74,55,57,8,6
2016/5/8,30,2016,5,106,32,45,16,4
2016/5/9,30,2016,5,55,33,27,13,4
2016/5/10,30,2016,5,41,40,41,10,8
2016/5/11,30,2016,5,46,25,59,11,6
2016/5/12,30,2016,5,50,28,50,14,13
2016/5/13,30,2016,5,62,33,72,11,8
2016/5/14,30,2016,5,71,36,50,13,13
2016/5/15,30,2016,5,78,27,42,6,5
2016/5/16,30,2016,5,52,22,50,7,4
2016/5/17,30,2016,5,49,30,61,12,10
2016/5/18,30,2016,5,75,31,64,15,17
2016/5/19,30,2016,5,74,33,57,16,17
2016/5/20,30,2016,5,74,41,81,8,8
2016/5/21,30,2016,5,88,46,62,15,21
2016/5/22,30,2016,5,108,45,72,16,17
2016/5/23,30,2016,5,105,38,62,14,11
2016/5/24,30,2016,5,88,35,58,12,8
2016/5/25,30,2016,5,76,36,24,12,14
2016/5/26,30,2016,5,67,45,86,8,6
2016/5/27,30,2016,5,82,48,43,12,6
2016/5/28,30,2016,5,105,43,32,13,8
2016/5/29,30,2016,5,85,40,49,9,4
2016/5/30,30,2016,5,50,30,46,19,14
2016/5/31,30,2016,5,63,29,61,7,6
2016/6/1,30,2016,6,66,15,40,4,4
2016/6/2,30,2016,6,36,21,46,11,12
2016/6/3,30,2016,6,52,23,44,9,7
2016/6/4,30,2016,6,49,15,45,4,3
2016/6/5,30,2016,6,34,26,46,13,15
2016/6/6,30,2016,6,56,27,25,15,5
2016/6/7,30,2016,6,55,29,39,13,11
2016/6/8,30,2016,6,56,28,40,11,10
2016/6/9,30,2016,6,59,25,71,13,11
2016/6/10,30,2016,6,59,34,40,16,19
2016/6/11,30,2016,6,80,34,30,10,10
2016/6/12,30,2016,6,68,21,30,7,4
2016/6/13,30,2016,6,33,31,52,9,8
2016/6/14,30,2016,6,63,24,36,10,14
2016/6/15,30,2016,6,55,22,27,11,6
2016/6/16,30,2016,6,45,35,57,9,8
2016/6/17,30,2016,6,72,34,63,10,12
2016/6/18,30,2016,6,77,32,36,8,6
2016/6/19,30,2016,6,63,33,29,15,9
2016/6/20,30,2016,6,65,24,33,9,10
2016/6/21,30,2016,6,46,36,20,17,7
2016/6/22,30,2016,6,70,29,41,9,4
2016/6/23,30,2016,6,57,32,27,12,5
2016/6/24,30,2016,6,65,33,36,10,5
2016/6/25,30,2016,6,58,27,53,6,10
2016/6/26,30,2016,6,62,32,44,11,9
2016/6/27,30,2016,6,77,21,29,10,3
2016/6/28,30,2016,6,42,33,28,13,6
2016/6/29,30,2016,6,61,25,28,12,4
2016/6/30,30,2016,6,52,35,31,17,17
2016/1/4,30,2016,1,83,38,33,12,3
2016/1/5,30,2016,1,103,32,26,16,4
2016/1/6,30,2016,1,79,25,32,11,7
2016/1/7,30,2016,1,66,24,28,10,7
2016/1/8,30,2016,1,64,18,32,9,5
2016/1/9,30,2016,1,48,22,30,10,5
2016/1/10,30,2016,1,62,27,33,12,4
2016/1/11,30,2016,1,74,21,30,11,2
2016/1/12,30,2016,1,49,19,30,9,10
2016/1/13,30,2016,1,45,23,28,10,7
2016/1/14,30,2016,1,50,22,32,12,5
2016/1/15,30,2016,1,52,24,32,13,3
2016/1/16,30,2016,1,67,20,33,7,2
2016/1/17,30,2016,1,62,22,36,7,8
2016/1/18,30,2016,1,60,25,33,5,9
2016/1/19,30,2016,1,73,16,30,5,7
2016/1/20,30,2016,1,46,17,26,12,3
2016/1/21,30,2016,1,43,15,28,12,3
2016/1/22,30,2016,1,41,23,31,9,4
2016/1/23,30,2016,1,58,22,33,4,9
2016/1/24,30,2016,1,62,28,35,7,16
2016/1/25,30,2016,1,76,25,32,11,8
2016/1/26,30,2016,1,72,39,36,12,11
2016/1/27,30,2016,1,109,33,35,14,5
2016/1/28,30,2016,1,85,28,19,21,4
2016/1/29,30,2016,1,65,14,32,9,2
2016/1/30,30,2016,1,31,17,35,6,3
2016/1/31,30,2016,1,47,40,36,14,6
2016/2/1,30,2016,2,111,25,30,10,3
2016/2/2,30,2016,2,64,15,32,12,3
2016/2/3,30,2016,2,41,20,34,12,4
2016/2/4,30,2016,2,57,27,35,15,4
2016/2/5,30,2016,2,71,24,35,11,5
2016/2/6,30,2016,2,69,14,34,5,4
2016/2/7,30,2016,2,37,18,31,11,6
2016/2/8,30,2016,2,51,31,38,8,11
2016/2/9,30,2016,2,82,20,33,8,4
2016/2/10,30,2016,2,54,20,34,13,3
2016/2/11,30,2016,2,60,21,36,16,8
2016/2/12,30,2016,2,58,27,34,11,3
2016/2/13,30,2016,2,41,36,38,10,10
2016/2/14,30,2016,2,67,26,30,5,12
2016/2/15,30,2016,2,63,25,34,5,16
2016/2/16,30,2016,2,66,30,34,7,8
2016/2/17,30,2016,2,73,19,35,13,7
2016/2/18,30,2016,2,58,25,38,14,7
2016/2/19,30,2016,2,65,22,25,13,3
2016/2/20,30,2016,2,53,24,39,5,6
2016/2/21,30,2016,2,63,22,33,15,3
2016/2/22,30,2016,2,57,26,26,16,4
2016/2/23,30,2016,2,65,24,37,8,2
2016/2/24,30,2016,2,61,19,33,9,4
2016/2/25,30,2016,2,44,30,41,11,7
2016/2/26,30,2016,2,81,45,51,15,11
2016/2/27,30,2016,2,112,49,49,14,13
2016/2/28,30,2016,2,125,37,42,9,7
2016/2/29,30,2016,2,98,24,39,7,5
2016/3/1,30,2016,3,73,30,40,11,14
2016/3/2,30,2016,3,80,28,45,13,7
2016/3/3,30,2016,3,78,33,40,22,10
2016/3/4,30,2016,3,84,38,51,16,11
2016/3/5,30,2016,3,93,25,46,8,4
2016/3/6,30,2016,3,56,29,28,17,4
2016/3/7,30,2016,3,60,33,40,13,9
2016/3/8,30,2016,3,77,24,36,11,3
2016/3/9,30,2016,3,52,22,34,9,3
2016/3/10,30,2016,3,51,20,36,7,2
2016/3/11,30,2016,3,48,14,37,8,3
2016/3/12,30,2016,3,40,17,36,9,4
2016/3/13,30,2016,3,42,18,40,9,2
2016/3/14,30,2016,3,43,28,47,6,3
2016/3/15,30,2016,3,73,24,26,20,8
2016/3/16,30,2016,3,58,26,39,22,10
2016/3/17,30,2016,3,73,24,41,13,5
2016/3/18,30,2016,3,58,24,41,10,3
2016/3/19,30,2016,3,42,31,45,4,2
2016/3/20,30,2016,3,75,15,38,4,2
2016/3/21,30,2016,3,36,20,35,14,11
2016/3/22,30,2016,3,48,24,44,15,15
2016/3/23,30,2016,3,63,19,39,5,2
2016/3/24,30,2016,3,51,15,36,4,3
2016/3/25,30,2016,3,34,19,40,8,3
2016/3/26,30,2016,3,42,23,42,9,8
2016/3/27,30,2016,3,57,26,51,8,6
2016/3/28,30,2016,3,70,33,67,13,7
2016/3/29,30,2016,3,84,39,55,16,13
2016/3/30,30,2016,3,93,45,48,19,15
2016/3/31,30,2016,3,108,35,34,12,3
2015/10/1,30,2015,10,61,27,41,8,9
2015/10/2,30,2015,10,56,22,43,9,8
2015/10/3,30,2015,10,56,29,60,6,5
2015/10/4,30,2015,10,69,18,32,9,4
2015/10/5,30,2015,10,46,21,42,9,5
2015/10/6,30,2015,10,54,19,37,6,3
2015/10/7,30,2015,10,44,23,41,6,4
2015/10/8,30,2015,10,51,39,53,12,9
2015/10/9,30,2015,10,89,44,41,14,8
2015/10/10,30,2015,10,106,39,43,8,11
2015/10/11,30,2015,10,87,25,41,6,9
2015/10/12,30,2015,10,60,25,40,6,8
2015/10/13,30,2015,10,58,20,44,9,4
2015/10/14,30,2015,10,58,27,42,14,5
2015/10/15,30,2015,10,68,29,54,14,6
2015/10/16,30,2015,10,76,31,45,12,5
2015/10/17,30,2015,10,74,25,42,8,4
2015/10/18,30,2015,10,64,26,47,12,6
2015/10/19,30,2015,10,67,36,57,11,7
2015/10/20,30,2015,10,85,49,61,14,9
2015/10/21,30,2015,10,122,43,45,10,4
2015/10/22,30,2015,10,103,32,38,13,3
2015/10/23,30,2015,10,72,43,57,13,8
2015/10/24,30,2015,10,103,24,35,4,2
2015/10/25,30,2015,10,55,21,37,12,3
2015/10/26,30,2015,10,51,22,35,12,7
2015/10/27,30,2015,10,58,21,34,4,2
2015/10/28,30,2015,10,48,12,15,8,1
2015/10/29,30,2015,10,39, , , , 
2015/11/2,30,2015,11,58,20,37,8,3
2015/11/3,30,2015,11,48,18,33,12,4
2015/11/4,30,2015,11,51,30,36,16,8
2015/11/5,30,2015,11,71,30,33,19,5
2015/11/6,30,2015,11,71,36,25,14,6
2015/11/7,30,2015,11,83,27,30,7,2
2015/11/8,30,2015,11,43,27,27,15,3
2015/11/9,30,2015,11,50,17,28,7,3
2015/11/10,30,2015,11,25,14,32,8,2
2015/11/11,30,2015,11,27,18,31,12,3
2015/11/12,30,2015,11,43,24,20,14,2
2015/11/13,30,2015,11,58,17,16,13,2
2015/11/14,30,2015,11,27,16,30,7,2
2015/11/15,30,2015,11,31,17,29,12,5
2015/11/16,30,2015,11,39,25,30,15,2
2015/11/17,30,2015,11,57,19,23,15,2
2015/11/18,30,2015,11,31,16,27,9,2
2015/11/19,30,2015,11,28,23,29,12,3
2015/11/20,30,2015,11,50,23,34,10,3
2015/11/21,30,2015,11,59,28,28,11,2
2015/11/22,30,2015,11,72,37,12,12,2
2015/11/23,30,2015,11,80,27,28,11,2
2015/11/24,30,2015,11,54,14,26,9,1
2015/11/25,30,2015,11,29,21,26,12,4
2015/11/26,30,2015,11,47,24,32,6,16
2015/11/27,30,2015,11,69,21,30,9,6
2015/11/28,30,2015,11,54,21,25,9,2
2015/11/29,30,2015,11,57,24,26,13,4
2015/11/30,30,2015,11,69,21,28,11,2
2015/12/1,30,2015,12,59,20,35,12,7
2015/12/2,30,2015,12,57,26,31,8,8
2015/12/3,30,2015,12,66,27,32,5,17
2015/12/4,30,2015,12,76,23,32,8,11
2015/12/5,30,2015,12,63,23,28,9,2
2015/12/6,30,2015,12,60,20,27,11,3
2015/12/7,30,2015,12,52,16,28,11,3
2015/12/8,30,2015,12,42,20,26,17,4
2015/12/9,30,2015,12,50,31,17,20,2
2015/12/10,30,2015,12,77,25,31,9,4
2015/12/11,30,2015,12,45,25,33,8,3
2015/12/12,30,2015,12,61,23,27,10,2
2015/12/13,30,2015,12,60,25,22,21,3
2015/12/14,30,2015,12,64,28,22,19,6
2015/12/15,30,2015,12,67,28,26,11,5
2015/12/16,30,2015,12,68,22,30,4,12
2015/12/17,30,2015,12,59,17,27,8,2
2015/12/18,30,2015,12,36,17,29,8,3
2015/12/19,30,2015,12,42,22,26,10,4
2015/12/20,30,2015,12,57,22,15,16,2
2015/12/21,30,2015,12,60,20,27,15,3
2015/12/22,30,2015,12,52,27,21,12,2
2015/12/23,30,2015,12,63,26,19,17,2
2015/12/24,30,2015,12,62,26,31,10,5
2015/12/25,30,2015,12,61,33,37,7,16
2015/12/26,30,2015,12,89,33,34,7,11
2015/12/27,30,2015,12,85,17,27,9,5
2015/12/28,30,2015,12,38,15,30,5,4
2015/12/29,30,2015,12,30,14,30,9,3
2015/12/30,30,2015,12,39, , , , 
2016/1/1,30,2016,1,53,22,30,8,3
2016/1/2,30,2016,1,63,27,28,11,4
2016/1/3,30,2016,1,72,31,38,10,7
2015/7/1,30,2015,7,49,29,44,10,9
2015/7/2,30,2015,7,64,30,49,17,10
2015/7/3,30,2015,7,68,31,39,15,7
2015/7/4,30,2015,7,61,29,42,8,4
2015/7/5,30,2015,7,63,29,27,13,3
2015/7/6,30,2015,7,62,24,16,16,4
2015/7/7,30,2015,7,46,29,19,16,5
2015/7/8,30,2015,7,59,43,18,18,8
2015/7/9,30,2015,7,74,45,28,20,12
2015/7/10,30,2015,7,86,40,21,13,13
2015/7/11,30,2015,7,68,26,10,5,6
2015/7/12,30,2015,7,39,40,11,6,6
2015/7/13,30,2015,7,56,34,11,7,11
2015/7/14,30,2015,7,54,27,53,9,7
2015/7/15,30,2015,7,51,15,17,3,3
2015/7/16,30,2015,7,16,31,29,9,11
2015/7/17,30,2015,7,32,41,26,13,21
2015/7/18,30,2015,7,70,37,14,9,11
2015/7/19,30,2015,7,62,26,14,8,10
2015/7/20,30,2015,7,47,22,12,6,5
2015/7/21,30,2015,7,38,27,19,11,4
2015/7/22,30,2015,7,33,28,14,11,7
2015/7/23,30,2015,7,47,27,16,8,12
2015/7/24,30,2015,7,50,29,11,6,10
2015/7/25,30,2015,7,50,30,14,6,8
2015/7/26,30,2015,7,51,41,24,10,6
2015/7/27,30,2015,7,67,44,55,9,10
2015/7/28,30,2015,7,88,52,56,10,12
2015/7/29,30,2015,7,108,55,65,10,5
2015/7/30,30,2015,7,120,62,80,13,18
2015/7/31,30,2015,7,139,63,82,14,15
2015/8/1,30,2015,8,149,69,45,16,7
2015/8/2,30,2015,8,153,56,33,14,11
2015/8/3,30,2015,8,131,53,32,14,15
2015/8/4,30,2015,8,126,56,35,14,16
2015/8/5,30,2015,8,128,44,31,15,11
2015/8/6,30,2015,8,85,29,17,10,11
2015/8/7,30,2015,8,48,35,60,11,6
2015/8/8,30,2015,8,69,45,55,8,8
2015/8/9,30,2015,8,98,49,66,9,12
2015/8/10,30,2015,8,100,50,61,9,9
2015/8/11,30,2015,8,101,48,54,16,14
2015/8/12,30,2015,8,110,38,35,12,11
2015/8/13,30,2015,8,69,27,39,8,13
2015/8/14,30,2015,8,50,33,57,9,11
2015/8/15,30,2015,8,71,34,38,11,9
2015/8/16,30,2015,8,71,23,34,8,5
2015/8/17,30,2015,8,46,25,61,10,7
2015/8/18,30,2015,8,44,27,27,11,4
2015/8/19,30,2015,8,49,28,27,9,13
2015/8/20,30,2015,8,57,30,13,8,9
2015/8/21,30,2015,8,56,28,39,7,8
2015/8/22,30,2015,8,51,21,48,5,4
2015/8/23,30,2015,8,43,25,63,9,5
2015/8/24,30,2015,8,51,31,32,8,5
2015/8/25,30,2015,8,55,26,40,10,8
2015/8/26,30,2015,8,49,22,45,11,5
2015/8/27,30,2015,8,49,32,85,17,16
2015/8/28,30,2015,8,72,34,47,12,12
2015/8/29,30,2015,8,78,27,25,10,9
2015/8/30,30,2015,8,48,25,26,13,3
2015/8/31,30,2015,8,50,24,15,8,5
2015/9/1,30,2015,9,47,24,47,9,5
2015/9/2,30,2015,9,46,24,24,11,3
2015/9/3,30,2015,9,51,33,57,11,8
2015/9/4,30,2015,9,73,29,49,11,8
2015/9/5,30,2015,9,70,30,40,6,3
2015/9/6,30,2015,9,64,19,30,10,3
2015/9/7,30,2015,9,38,19,23,13,3
2015/9/8,30,2015,9,32,17,34,7,4
2015/9/9,30,2015,9,29,18,28,9,3
2015/9/10,30,2015,9,33,20,40,7,4
2015/9/11,30,2015,9,43,25,46,11,9
2015/9/12,30,2015,9,61,24,48,5,4
2015/9/13,30,2015,9,59,17,45,7,4
2015/9/14,30,2015,9,40,24,60,12,6
2015/9/15,30,2015,9,56,31,29,11,4
2015/9/16,30,2015,9,70,17,25,9,3
2015/9/17,30,2015,9,37,21,44,8,4
2015/9/18,30,2015,9,45,19,37,6,3
2015/9/19,30,2015,9,41,21,40,4,4
2015/9/20,30,2015,9,42,22,41,6,4
2015/9/21,30,2015,9,55,25,47,9,8
2015/9/22,30,2015,9,60,31,50,9,13
2015/9/23,30,2015,9,77,21,30,8,3
2015/9/24,30,2015,9,46,16,35,10,3
2015/9/25,30,2015,9,34,22,41,11,4
2015/9/26,30,2015,9,53,23,42,7,4
2015/9/27,30,2015,9,56,24,49,9,5
2015/9/28,30,2015,9,60,23,43,9,5
2015/9/29,30,2015,9,59,20,37,9,5
2015/9/30,30,2015,9,46,27,34,11,4
2015/4/1,30,2015,4,74,25,49,13,10
2015/4/2,30,2015,4,57,39,41,13,8
2015/4/3,30,2015,4,57,36,26,18,13
2015/4/4,30,2015,4,56,38,23,13,10
2015/4/5,30,2015,4,67,49,10,27,5
2015/4/6,30,2015,4,64,25,35,8,3
2015/4/7,30,2015,4,33,20,32,7,2
2015/4/8,30,2015,4,48,24,33,12,8
2015/4/9,30,2015,4,62,25,27,15,3
2015/4/10,30,2015,4,44,23,41,7,3
2015/4/11,30,2015,4,44,26,38,13,9
2015/4/12,30,2015,4,71,21,33,15,6
2015/4/13,30,2015,4,41,31,46,17,9
2015/4/14,30,2015,4,57,24,59,9,9
2015/4/15,30,2015,4,66,34,74,15,9
2015/4/16,30,2015,4,90,35,54,12,10
2015/4/17,30,2015,4,74,32,56,15,14
2015/4/18,30,2015,4,72,40,50,11,10
2015/4/19,30,2015,4,77,34,40,10,7
2015/4/20,30,2015,4,54,29,43,7,4
2015/4/21,30,2015,4,29,27,45,15,13
2015/4/22,30,2015,4,59,30,64,14,8
2015/4/23,30,2015,4,73,33,69,17,16
2015/4/24,30,2015,4,75,34,72,11,7
2015/4/25,30,2015,4,81,34,75,11,10
2015/4/26,30,2015,4,83,45,66,15,17
2015/4/27,30,2015,4,107,37,47,12,11
2015/4/28,30,2015,4,93,26,42,16,15
2015/4/29,30,2015,4,63,21,51,14,16
2015/4/30,30,2015,4,56,36,50,14,15
2015/5/1,30,2015,5,63,29,49,14,16
2015/5/2,30,2015,5,68,21,37,10,13
2015/5/3,30,2015,5,62,25,35,9,9
2015/5/4,30,2015,5,42,41,52,5,6
2015/5/5,30,2015,5,73,30,47,11,13
2015/5/6,30,2015,5,68,25,53,11,13
2015/5/7,30,2015,5,59,29,68,9,9
2015/5/8,30,2015,5,64,33,45,14,7
2015/5/9,30,2015,5,76,31,59,6,5
2015/5/10,30,2015,5,74,23,45,10,8
2015/5/11,30,2015,5,55,29,46,8,5
2015/5/12,30,2015,5,49,32,66,14,11
2015/5/13,30,2015,5,73,39,53,14,11
2015/5/14,30,2015,5,89,39,35,14,11
2015/5/15,30,2015,5,81,40,38,12,6
2015/5/16,30,2015,5,66,37,55,9,7
2015/5/17,30,2015,5,82,29,52,11,8
2015/5/18,30,2015,5,69,36,46,10,6
2015/5/19,30,2015,5,52,33,73,10,9
2015/5/20,30,2015,5,69,23,48,6,5
2015/5/21,30,2015,5,53,25,52,13,14
2015/5/22,30,2015,5,63,25,48,13,15
2015/5/23,30,2015,5,62,24,59,10,13
2015/5/24,30,2015,5,58,30,64,17,19
2015/5/25,30,2015,5,77,38,80,13,20
2015/5/26,30,2015,5,90,38,97,15,23
2015/5/27,30,2015,5,98,43,66,17,17
2015/5/28,30,2015,5,99,38,73,11,10
2015/5/29,30,2015,5,82,40,70,18,19
2015/5/30,30,2015,5,83,39,61,5,6
2015/5/31,30,2015,5,81,30,51,12,14
2015/6/1,30,2015,6,70,33,41,10,14
2015/6/2,30,2015,6,71,26,41,12,7
2015/6/3,30,2015,6,44,21,45,6,5
2015/6/4,30,2015,6,49,17,27,12,5
2015/6/5,30,2015,6,42,16,43,6,4
2015/6/6,30,2015,6,32,25,46,13,12
2015/6/7,30,2015,6,56,20,33,11,7
2015/6/8,30,2015,6,47,21,21,10,4
2015/6/9,30,2015,6,34,28,63,11,8
2015/6/10,30,2015,6,55,33,25,14,5
2015/6/11,30,2015,6,69,32,43,17,11
2015/6/12,30,2015,6,64,50,63,18,18
2015/6/13,30,2015,6,108,33,44,12,12
2015/6/14,30,2015,6,66,32,46,11,12
2015/6/15,30,2015,6,62,42,35,13,7
2015/6/16,30,2015,6,83,47,56,13,7
2015/6/17,30,2015,6,94,27,39,9,6
2015/6/18,30,2015,6,43,18,39,8,5
2015/6/19,30,2015,6,31,24,52,10,7
2015/6/20,30,2015,6,50,27,52,11,15
2015/6/21,30,2015,6,50,32,35,13,12
2015/6/22,30,2015,6,67,35,43,11,16
2015/6/23,30,2015,6,83,37,46,16,13
2015/6/24,30,2015,6,78,42,36,16,18
2015/6/25,30,2015,6,78,31,29,12,8
2015/6/26,30,2015,6,54,35,42,8,13
2015/6/27,30,2015,6,66,19,41,6,6
2015/6/28,30,2015,6,40,15,45,8,10
2015/6/29,30,2015,6,31,22,34,13,7
2015/6/30,30,2015,6,55,27,29,10,3
2015/1/1,30,2015,1,48,22,30,4,19
2015/1/2,30,2015,1,67,15,29,6,5
2015/1/3,30,2015,1,42,19,28,9,4
2015/1/4,30,2015,1,54,31,30,14,4
2015/1/5,30,2015,1,83,37,37,14,6
2015/1/6,30,2015,1,75,15,31,6,4
2015/1/7,30,2015,1,35,19,30,6,3
2015/1/8,30,2015,1,55,22,31,8,10
2015/1/9,30,2015,1,61,27,32,6,14
2015/1/10,30,2015,1,75,25,36,7,12
2015/1/11,30,2015,1,66,13,29,5,4
2015/1/12,30,2015,1,37,15,28,9,3
2015/1/13,30,2015,1,38,28,18,24,7
2015/1/14,30,2015,1,76,21,26,18,3
2015/1/15,30,2015,1,51,27,31,13,3
2015/1/16,30,2015,1,73,35,33,7,10
2015/1/17,30,2015,1,90,20,33,7,3
2015/1/18,30,2015,1,55,29,36,9,10
2015/1/19,30,2015,1,77,28,34,10,5
2015/1/20,30,2015,1,76,35,25,23,5
2015/1/21,30,2015,1,93,34,16,22,5
2015/1/22,30,2015,1,85,13,32,7,4
2015/1/23,30,2015,1,29,19,32,12,6
2015/1/24,30,2015,1,55,30,33,12,6
2015/1/25,30,2015,1,76,38,24,23,3
2015/1/26,30,2015,1,90,27,32,15,8
2015/1/27,30,2015,1,66,13,30,6,4
2015/1/28,30,2015,1,36,16,27,15,3
2015/1/29,30,2015,1,46,19,20,16,5
2015/1/30,30,2015,1,55,18,32,6,6
2015/1/31,30,2015,1,53,15,30,5,3
2015/2/1,30,2015,2,42,15,30,10,3
2015/2/2,30,2015,2,40,13,31,7,3
2015/2/3,30,2015,2,39,18,31,14,4
2015/2/4,30,2015,2,56,27,38,11,9
2015/2/5,30,2015,2,76,13,34,7,3
2015/2/6,30,2015,2,35,22,37,14,8
2015/2/7,30,2015,2,60,27,39,6,9
2015/2/8,30,2015,2,74,23,32,4,16
2015/2/9,30,2015,2,62,35,36,7,23
2015/2/10,30,2015,2,99,33,38,13,8
2015/2/11,30,2015,2,82,35,49,11,15
2015/2/12,30,2015,2,97,17,34,5,8
2015/2/13,30,2015,2,47,22,36,8,12
2015/2/14,30,2015,2,67,33,44,11,6
2015/2/15,30,2015,2,88,19,34,15,4
2015/2/16,30,2015,2,53,26,32,21,4
2015/2/17,30,2015,2,74,23,36,6,16
2015/2/18,30,2015,2,61,13,34,6,3
2015/2/19,30,2015,2,24,14,35,7,3
2015/2/20,30,2015,2,41,21,36,15,9
2015/2/21,30,2015,2,55,22,37,10,3
2015/2/22,30,2015,2,43,31,32,12,4
2015/2/23,30,2015,2,73,42,33,14,4
2015/2/24,30,2015,2,96,48,31,19,4
2015/2/25,30,2015,2,96,34,17,23,4
2015/2/26,30,2015,2,70,25,36,9,5
2015/2/27,30,2015,2,71,26,35,9,4
2015/2/28,30,2015,2,71,18,32,8,3
2015/3/1,30,2015,3,47,29,36,9,3
2015/3/2,30,2015,3,76,25,37,12,2
2015/3/3,30,2015,3,65,30,44,11,14
2015/3/4,30,2015,3,79,19,34,8,4
2015/3/5,30,2015,3,58,26,32,12,3
2015/3/6,30,2015,3,70,28,17,24,4
2015/3/7,30,2015,3,74,17,34,9,4
2015/3/8,30,2015,3,50,20,26,14,3
2015/3/9,30,2015,3,50,23,35,4,15
2015/3/10,30,2015,3,66,27,37,5,14
2015/3/11,30,2015,3,79,37,45,9,13
2015/3/12,30,2015,3,106,21,42,16,11
2015/3/13,30,2015,3,55,27,43,11,4
2015/3/14,30,2015,3,76,32,27,10,2
2015/3/15,30,2015,3,79,38,17,26,3
2015/3/16,30,2015,3,90,36,39,21,13
2015/3/17,30,2015,3,82,39,26,21,10
2015/3/18,30,2015,3,77,41,31,17,8
2015/3/19,30,2015,3,56,22,42,10,4
2015/3/20,30,2015,3,52,34,38,13,6
2015/3/21,30,2015,3,83,44,58,15,16
2015/3/22,30,2015,3,107,33,40,7,5
2015/3/23,30,2015,3,82,20,39,4,4
2015/3/24,30,2015,3,48,20,38,6,2
2015/3/25,30,2015,3,53,20,40,11,3
2015/3/26,30,2015,3,58,29,56,17,11
2015/3/27,30,2015,3,75,28,47,16,16
2015/3/28,30,2015,3,70,32,29,14,4
2015/3/29,30,2015,3,68,38,57,14,5
2015/3/30,30,2015,3,92,41,46,17,15
2015/3/31,30,2015,3,101,42,47,16,10
2014/10/1,30,2014,10,74,32,33,12,8
2014/10/2,30,2014,10,73,29,33,10,9
2014/10/3,30,2014,10,63,25,40,6,4
2014/10/4,30,2014,10,58,18,33,4,4
2014/10/5,30,2014,10,40,14,33,4,4
2014/10/6,30,2014,10,28,19,38,6,4
2014/10/7,30,2014,10,46,22,51,11,5
2014/10/8,30,2014,10,57,27,33,13,5
2014/10/9,30,2014,10,62,22,37,11,4
2014/10/10,30,2014,10,54,32,41,10,4
2014/10/11,30,2014,10,75,30,42,7,6
2014/10/12,30,2014,10,72,18,31,6,4
2014/10/13,30,2014,10,37,17,37,3,4
2014/10/14,30,2014,10,32,19,35,8,4
2014/10/15,30,2014,10,46,23,43,12,7
2014/10/16,30,2014,10,61,28,47,9,6
2014/10/17,30,2014,10,70,23,42,9,5
2014/10/18,30,2014,10,60,25,42,9,11
2014/10/19,30,2014,10,70,29,24,15,4
2014/10/20,30,2014,10,65,26,32,13,12
2014/10/21,30,2014,10,63,20,76,12,6
2014/10/22,30,2014,10,42,19,34,6,4
2014/10/23,30,2014,10,40,20,38,10,4
2014/10/24,30,2014,10,54,24,36,14,9
2014/10/25,30,2014,10,61,28,41,14,15
2014/10/26,30,2014,10,71,29,25,10,4
2014/10/27,30,2014,10,61, , , , 
2014/11/6,30,2014,11,39,28,42,7,5
2014/11/7,30,2014,11,70,30,27,14,5
2014/11/8,30,2014,11,75,28,24,9,4
2014/11/9,30,2014,11,63,20,37,8,4
2014/11/10,30,2014,11,51,26,31,16,5
2014/11/11,30,2014,11,66,43,44,11,10
2014/11/12,30,2014,11,99,26,35,4,15
2014/11/13,30,2014,11,64,22,33,7,11
2014/11/14,30,2014,11,53,24,37,11,6
2014/11/15,30,2014,11,64,22,33,8,3
2014/11/16,30,2014,11,62,28,29,15,6
2014/11/17,30,2014,11,69,27,38,9,6
2014/11/18,30,2014,11,71, , , , 
2014/11/26,30,2014,11,51,20,31,12,4
2014/11/27,30,2014,11,51,21,35,11,5
