表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
公開日：,2021年3月5日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
***,調査又は集計していないもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,データが得られないもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,数値が秘匿されているもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A1301,,A130101,,A130102,,A1302,,A130201,,A130202,,A1303,,A130301,,A130302,,A1304,,A130401,,A130402,,A1305,,A130501,,A130502,,A1306,,A130601,,A130602,
調査年 コード,調査年,地域 コード,地域,/項目,A1301_15歳未満人口【人】,注釈,A130101_15歳未満人口（男）【人】,注釈,A130102_15歳未満人口（女）【人】,注釈,A1302_15～64歳人口【人】,注釈,A130201_15～64歳人口（男）【人】,注釈,A130202_15～64歳人口（女）【人】,注釈,A1303_65歳以上人口【人】,注釈,A130301_65歳以上人口（男）【人】,注釈,A130302_65歳以上人口（女）【人】,注釈,A1304_15歳未満人口割合【％】,注釈,A130401_15歳未満人口割合（男）【％】,注釈,A130402_15歳未満人口割合（女）【％】,注釈,A1305_15～64歳人口割合【％】,注釈,A130501_15～64歳人口割合（男）【％】,注釈,A130502_15～64歳人口割合（女）【％】,注釈,A1306_65歳以上人口割合【％】,注釈,A130601_65歳以上人口割合（男）【％】,注釈,A130602_65歳以上人口割合（女）【％】,注釈
1981100000,1981年度,46000,鹿児島県,,"405,000",,"207,000",,"199,000",,"1,156,000",,"544,000",,"612,000",,"232,000",,"93,000",,"139,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1981100000,1981年度,47000,沖縄県,,"330,000",,"169,000",,"161,000",,"700,000",,"349,000",,"351,000",,"89,000",,"33,000",,"56,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,0,全国,,"27,507,078",,"14,103,400",,"13,403,678",,"78,834,599",,"38,941,938",,"39,892,661",,"10,647,356",,"4,499,708",,"6,147,648",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,1000,北海道,,"1,298,324",,"664,515",,"633,809",,"3,823,808",,"1,868,463",,"1,955,345",,"451,727",,"202,703",,"249,024",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,2000,青森県,,"366,454",,"187,195",,"179,259",,"1,022,786",,"492,148",,"530,638",,"134,516",,"56,007",,"78,509",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,3000,岩手県,,"326,014",,"167,020",,"158,994",,"952,388",,"460,253",,"492,135",,"143,400",,"61,100",,"82,300",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,4000,宮城県,,"480,552",,"246,649",,"233,903",,"1,419,497",,"702,301",,"717,196",,"180,689",,"75,893",,"104,796",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,5000,秋田県,,"263,277",,"134,797",,"128,480",,"861,312",,"413,383",,"447,929",,"132,075",,"55,170",,"76,905",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,6000,山形県,,"262,704",,"134,399",,"128,305",,"842,612",,"410,379",,"432,233",,"146,593",,"60,623",,"85,970",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,7000,福島県,,"466,840",,"238,066",,"228,774",,"1,355,601",,"663,738",,"691,863",,"212,704",,"88,687",,"124,017",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,8000,茨城県,,"628,466",,"321,624",,"306,842",,"1,692,449",,"850,348",,"842,101",,"236,485",,"100,144",,"136,341",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,9000,栃木県,,"433,232",,"222,271",,"210,961",,"1,191,109",,"591,860",,"599,249",,"167,438",,"71,151",,"96,287",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,10000,群馬県,,"441,548",,"225,829",,"215,719",,"1,222,826",,"603,879",,"618,947",,"184,115",,"79,117",,"104,998",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,11000,埼玉県,,"1,458,421",,"749,927",,"708,494",,"3,624,550",,"1,843,544",,"1,781,006",,"333,874",,"143,014",,"190,860",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,12000,千葉県,,"1,224,914",,"628,423",,"596,491",,"3,176,100",,"1,612,767",,"1,563,333",,"330,188",,"139,017",,"191,171",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,13000,東京都,,"2,393,687",,"1,227,098",,"1,166,589",,"8,308,563",,"4,225,841",,"4,082,722",,"894,961",,"388,599",,"506,362",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,14000,神奈川県,,"1,703,063",,"875,127",,"827,936",,"4,772,542",,"2,464,097",,"2,308,445",,"443,048",,"192,576",,"250,472",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,15000,新潟県,,"552,118",,"282,069",,"270,049",,"1,625,404",,"797,583",,"827,821",,"273,439",,"113,727",,"159,712",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,16000,富山県,,"249,935",,"128,648",,"121,287",,"730,099",,"352,780",,"377,319",,"123,407",,"51,248",,"72,159",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,17000,石川県,,"265,968",,"136,255",,"129,713",,"735,098",,"357,393",,"377,705",,"117,580",,"48,665",,"68,915",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,18000,福井県,,"181,496",,"92,762",,"88,734",,"521,186",,"252,832",,"268,354",,"91,595",,"38,630",,"52,965",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,19000,山梨県,,"182,166",,"93,176",,"88,990",,"528,571",,"259,076",,"269,495",,"93,338",,"39,280",,"54,058",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,20000,長野県,,"468,613",,"240,623",,"227,990",,"1,362,192",,"660,913",,"701,279",,"253,120",,"107,343",,"145,777",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,21000,岐阜県,,"470,749",,"241,236",,"229,513",,"1,299,372",,"629,427",,"669,945",,"189,895",,"83,292",,"106,603",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,22000,静岡県,,"832,816",,"426,994",,"405,822",,"2,301,206",,"1,135,856",,"1,165,350",,"312,527",,"132,753",,"179,774",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,23000,愛知県,,"1,555,359",,"798,115",,"757,244",,"4,202,305",,"2,113,090",,"2,089,215",,"462,213",,"199,862",,"262,351",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,24000,三重県,,"385,969",,"197,909",,"188,060",,"1,113,812",,"541,076",,"572,736",,"187,019",,"78,502",,"108,517",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,25000,滋賀県,,"265,737",,"136,206",,"129,531",,"705,815",,"348,043",,"357,772",,"108,245",,"44,895",,"63,350",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,26000,京都府,,"575,948",,"295,455",,"280,493",,"1,693,183",,"834,632",,"858,551",,"257,836",,"108,024",,"149,812",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,27000,大阪府,,"2,067,583",,"1,062,032",,"1,005,551",,"5,783,300",,"2,879,320",,"2,903,980",,"613,361",,"256,160",,"357,201",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,28000,兵庫県,,"1,227,770",,"629,887",,"597,883",,"3,435,027",,"1,677,857",,"1,757,170",,"474,708",,"199,868",,"274,840",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,29000,奈良県,,"291,486",,"149,130",,"142,356",,"804,308",,"390,974",,"413,334",,"112,753",,"46,491",,"66,262",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,30000,和歌山県,,"243,977",,"125,814",,"118,163",,"714,680",,"344,610",,"370,070",,"127,950",,"52,793",,"75,157",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,31000,鳥取県,,"130,631",,"66,947",,"63,684",,"398,944",,"192,469",,"206,475",,"74,474",,"30,418",,"44,056",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,32000,島根県,,"167,310",,"86,124",,"81,186",,"509,938",,"246,377",,"263,561",,"107,479",,"44,951",,"62,528",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,33000,岡山県,,"424,254",,"218,405",,"205,849",,"1,223,235",,"591,772",,"631,463",,"223,306",,"95,168",,"128,138",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,34000,広島県,,"647,154",,"331,257",,"315,897",,"1,811,865",,"886,930",,"924,935",,"279,132",,"117,922",,"161,210",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,35000,山口県,,"354,404",,"181,463",,"172,941",,"1,048,137",,"500,478",,"547,659",,"184,160",,"77,081",,"107,079",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,36000,徳島県,,"175,295",,"89,748",,"85,547",,"550,779",,"264,652",,"286,127",,"98,904",,"41,447",,"57,457",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,37000,香川県,,"222,244",,"114,114",,"108,130",,"658,291",,"316,791",,"341,500",,"119,031",,"50,010",,"69,021",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,38000,愛媛県,,"341,262",,"175,220",,"166,042",,"990,401",,"469,537",,"520,864",,"174,729",,"73,610",,"101,119",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,39000,高知県,,"173,649",,"89,071",,"84,578",,"547,780",,"261,962",,"285,818",,"109,116",,"44,943",,"64,173",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,40000,福岡県,,"1,049,782",,"538,600",,"511,182",,"3,073,049",,"1,482,457",,"1,590,592",,"426,495",,"176,792",,"249,703",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,41000,佐賀県,,"200,620",,"102,860",,"97,760",,"562,529",,"266,378",,"296,151",,"102,377",,"41,652",,"60,725",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,42000,長崎県,,"385,200",,"196,714",,"188,486",,"1,035,278",,"491,769",,"543,509",,"169,753",,"69,675",,"100,078",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,43000,熊本県,,"395,027",,"201,999",,"193,028",,"1,185,078",,"561,974",,"623,104",,"210,051",,"86,765",,"123,286",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,44000,大分県,,"276,390",,"141,756",,"134,634",,"808,130",,"380,565",,"427,565",,"144,240",,"60,676",,"83,564",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,45000,宮崎県,,"273,766",,"140,134",,"133,632",,"757,074",,"359,858",,"397,216",,"120,638",,"50,153",,"70,485",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,46000,鹿児島県,,"399,511",,"203,524",,"195,987",,"1,158,216",,"544,275",,"613,941",,"226,853",,"91,570",,"135,283",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1980100000,1980年度,47000,沖縄県,,"325,393",,"166,213",,"159,180",,"694,174",,"345,231",,"348,943",,"85,819",,"31,541",,"54,278",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,0,全国,,"27,664,000",,"14,192,000",,"13,472,000",,"78,161,000",,"38,603,000",,"39,558,000",,"10,309,000",,"4,385,000",,"5,923,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,1000,北海道,,"1,283,000",,"657,000",,"625,000",,"3,803,000",,"1,857,000",,"1,946,000",,"446,000",,"202,000",,"244,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,2000,青森県,,"358,000",,"183,000",,"175,000",,"1,024,000",,"493,000",,"531,000",,"132,000",,"55,000",,"77,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,3000,岩手県,,"314,000",,"161,000",,"153,000",,"958,000",,"462,000",,"496,000",,"138,000",,"59,000",,"79,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,4000,宮城県,,"472,000",,"242,000",,"230,000",,"1,408,000",,"696,000",,"713,000",,"173,000",,"73,000",,"100,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,5000,秋田県,,"255,000",,"131,000",,"125,000",,"867,000",,"416,000",,"451,000",,"128,000",,"54,000",,"75,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,6000,山形県,,"262,000",,"134,000",,"128,000",,"837,000",,"406,000",,"431,000",,"142,000",,"59,000",,"83,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,7000,福島県,,"450,000",,"229,000",,"221,000",,"1,359,000",,"664,000",,"695,000",,"207,000",,"86,000",,"121,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,8000,茨城県,,"603,000",,"308,000",,"295,000",,"1,676,000",,"841,000",,"836,000",,"224,000",,"95,000",,"129,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,9000,栃木県,,"422,000",,"215,000",,"207,000",,"1,188,000",,"590,000",,"598,000",,"157,000",,"66,000",,"91,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,10000,群馬県,,"433,000",,"221,000",,"213,000",,"1,215,000",,"598,000",,"617,000",,"177,000",,"76,000",,"101,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,11000,埼玉県,,"1,454,000",,"747,000",,"707,000",,"3,554,000",,"1,803,000",,"1,752,000",,"301,000",,"129,000",,"172,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,12000,千葉県,,"1,202,000",,"617,000",,"585,000",,"3,108,000",,"1,578,000",,"1,531,000",,"306,000",,"129,000",,"177,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,13000,東京都,,"2,597,000",,"1,339,000",,"1,258,000",,"8,123,000",,"4,114,000",,"4,008,000",,"876,000",,"384,000",,"493,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,14000,神奈川県,,"1,740,000",,"898,000",,"841,000",,"4,655,000",,"2,396,000",,"2,259,000",,"414,000",,"180,000",,"234,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,15000,新潟県,,"555,000",,"284,000",,"271,000",,"1,616,000",,"791,000",,"825,000",,"266,000",,"111,000",,"155,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,16000,富山県,,"251,000",,"129,000",,"122,000",,"727,000",,"351,000",,"377,000",,"120,000",,"50,000",,"70,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,17000,石川県,,"266,000",,"137,000",,"130,000",,"730,000",,"355,000",,"374,000",,"114,000",,"48,000",,"66,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,18000,福井県,,"182,000",,"94,000",,"89,000",,"520,000",,"252,000",,"268,000",,"90,000",,"38,000",,"51,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,19000,山梨県,,"183,000",,"94,000",,"90,000",,"521,000",,"254,000",,"267,000",,"91,000",,"38,000",,"52,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,20000,長野県,,"470,000",,"241,000",,"229,000",,"1,355,000",,"656,000",,"699,000",,"247,000",,"105,000",,"141,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,21000,岐阜県,,"469,000",,"241,000",,"228,000",,"1,291,000",,"626,000",,"665,000",,"185,000",,"82,000",,"103,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,22000,静岡県,,"824,000",,"420,000",,"404,000",,"2,295,000",,"1,133,000",,"1,162,000",,"301,000",,"129,000",,"173,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,23000,愛知県,,"1,608,000",,"823,000",,"786,000",,"4,131,000",,"2,081,000",,"2,050,000",,"437,000",,"191,000",,"246,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,24000,三重県,,"383,000",,"195,000",,"188,000",,"1,110,000",,"542,000",,"569,000",,"181,000",,"76,000",,"105,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,25000,滋賀県,,"260,000",,"132,000",,"128,000",,"699,000",,"346,000",,"353,000",,"103,000",,"43,000",,"60,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,26000,京都府,,"593,000",,"304,000",,"288,000",,"1,672,000",,"826,000",,"846,000",,"250,000",,"106,000",,"144,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,27000,大阪府,,"2,157,000",,"1,110,000",,"1,047,000",,"5,741,000",,"2,868,000",,"2,874,000",,"589,000",,"249,000",,"340,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,28000,兵庫県,,"1,239,000",,"634,000",,"606,000",,"3,438,000",,"1,690,000",,"1,748,000",,"462,000",,"196,000",,"265,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,29000,奈良県,,"289,000",,"148,000",,"141,000",,"793,000",,"389,000",,"404,000",,"108,000",,"45,000",,"63,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,30000,和歌山県,,"241,000",,"124,000",,"117,000",,"724,000",,"351,000",,"373,000",,"126,000",,"53,000",,"73,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,31000,鳥取県,,"130,000",,"67,000",,"63,000",,"396,000",,"190,000",,"205,000",,"73,000",,"30,000",,"43,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,32000,島根県,,"167,000",,"86,000",,"81,000",,"509,000",,"245,000",,"264,000",,"105,000",,"45,000",,"61,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,33000,岡山県,,"426,000",,"219,000",,"206,000",,"1,220,000",,"591,000",,"630,000",,"219,000",,"94,000",,"125,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,34000,広島県,,"650,000",,"333,000",,"317,000",,"1,800,000",,"881,000",,"920,000",,"272,000",,"116,000",,"156,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,35000,山口県,,"357,000",,"183,000",,"174,000",,"1,051,000",,"502,000",,"549,000",,"180,000",,"76,000",,"104,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,36000,徳島県,,"175,000",,"90,000",,"85,000",,"550,000",,"264,000",,"286,000",,"97,000",,"41,000",,"56,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,37000,香川県,,"223,000",,"115,000",,"108,000",,"656,000",,"316,000",,"340,000",,"116,000",,"49,000",,"67,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,38000,愛媛県,,"332,000",,"170,000",,"163,000",,"997,000",,"475,000",,"522,000",,"171,000",,"72,000",,"98,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,39000,高知県,,"168,000",,"86,000",,"82,000",,"551,000",,"262,000",,"289,000",,"109,000",,"45,000",,"63,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,40000,福岡県,,"1,045,000",,"539,000",,"507,000",,"3,059,000",,"1,480,000",,"1,579,000",,"422,000",,"176,000",,"246,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,41000,佐賀県,,"194,000",,"99,000",,"95,000",,"561,000",,"266,000",,"295,000",,"104,000",,"43,000",,"61,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,42000,長崎県,,"390,000",,"199,000",,"191,000",,"1,035,000",,"492,000",,"543,000",,"167,000",,"69,000",,"98,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,43000,熊本県,,"380,000",,"195,000",,"185,000",,"1,186,000",,"563,000",,"624,000",,"210,000",,"87,000",,"122,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,44000,大分県,,"267,000",,"137,000",,"131,000",,"815,000",,"385,000",,"430,000",,"142,000",,"60,000",,"82,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,45000,宮崎県,,"259,000",,"133,000",,"126,000",,"761,000",,"362,000",,"399,000",,"120,000",,"51,000",,"69,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,46000,鹿児島県,,"373,000",,"191,000",,"182,000",,"1,169,000",,"549,000",,"620,000",,"228,000",,"93,000",,"135,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1979100000,1979年度,47000,沖縄県,,"309,000",,"157,000",,"152,000",,"704,000",,"356,000",,"349,000",,"83,000",,"30,000",,"53,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,0,全国,,"27,708,000",,"14,211,000",,"13,497,000",,"77,545,000",,"38,254,000",,"39,290,000",,"9,921,000",,"4,239,000",,"5,682,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,1000,北海道,,"1,293,000",,"662,000",,"631,000",,"3,769,000",,"1,840,000",,"1,929,000",,"425,000",,"193,000",,"232,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,2000,青森県,,"364,000",,"186,000",,"178,000",,"1,014,000",,"488,000",,"527,000",,"127,000",,"53,000",,"74,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,3000,岩手県,,"320,000",,"164,000",,"156,000",,"952,000",,"458,000",,"494,000",,"134,000",,"57,000",,"76,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,4000,宮城県,,"469,000",,"241,000",,"229,000",,"1,392,000",,"687,000",,"705,000",,"167,000",,"70,000",,"96,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,5000,秋田県,,"259,000",,"133,000",,"126,000",,"865,000",,"414,000",,"450,000",,"124,000",,"52,000",,"72,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,6000,山形県,,"263,000",,"135,000",,"128,000",,"836,000",,"405,000",,"431,000",,"137,000",,"57,000",,"80,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,7000,福島県,,"454,000",,"231,000",,"223,000",,"1,353,000",,"659,000",,"694,000",,"200,000",,"83,000",,"116,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,8000,茨城県,,"597,000",,"305,000",,"292,000",,"1,645,000",,"823,000",,"822,000",,"215,000",,"92,000",,"124,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,9000,栃木県,,"420,000",,"215,000",,"206,000",,"1,175,000",,"582,000",,"593,000",,"152,000",,"65,000",,"87,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,10000,群馬県,,"434,000",,"221,000",,"213,000",,"1,206,000",,"593,000",,"614,000",,"171,000",,"74,000",,"97,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,11000,埼玉県,,"1,442,000",,"741,000",,"701,000",,"3,470,000",,"1,759,000",,"1,711,000",,"289,000",,"125,000",,"164,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,12000,千葉県,,"1,185,000",,"608,000",,"576,000",,"3,022,000",,"1,534,000",,"1,488,000",,"294,000",,"125,000",,"170,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,13000,東京都,,"2,619,000",,"1,349,000",,"1,271,000",,"8,169,000",,"4,143,000",,"4,026,000",,"840,000",,"368,000",,"471,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,14000,神奈川県,,"1,729,000",,"891,000",,"838,000",,"4,590,000",,"2,366,000",,"2,223,000",,"393,000",,"171,000",,"222,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,15000,新潟県,,"558,000",,"285,000",,"273,000",,"1,613,000",,"788,000",,"825,000",,"256,000",,"107,000",,"149,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1978100000,1978年度,16000,富山県,,"251,000",,"130,000",,"122,000",,"726,000",,"349,000",,"377,000",,"114,000",,"48,000",,"67,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
