date, pm25, pm10, o3, no2, so2, co
2020/5/21, 12, 6, 21, 2, , 2
2020/5/22, 20, 9, 34, 2, 1, 1
2020/5/23, 28, 8, 38, 2, 1, 
2020/5/24, 26, 12, 43, 3, 1, 1
2020/5/25, 37, 17, 39, 4, 1, 
2020/5/26, 52, 12, 42, 5, 1, 1
2020/5/27, 41, 14, 41, 6, 1, 2
2020/5/28, 48, 11, 43, 6, 1, 1
2020/5/29, 40, 13, 47, 6, 1, 1
2020/5/30, 46, 12, 28, 4, 1, 1
2020/5/31, 44, 12, 26, 5, 1, 2
2020/6/1, 41, 10, 34, 4, 1, 1
2020/6/2, 34, 17, 56, 5, 1, 
2020/6/3, 53, 34, 75, 8, 1, 3
2020/6/4, 80, 35, 72, 7, 1, 2
2020/6/5, 84, 28, 58, 5, 1, 2
2020/6/6, 68, 19, 43, 3, 1, 1
2020/6/7, 55, 18, 56, 5, 1, 1
2020/6/8, 51, 27, 53, 9, 1, 1
2020/6/9, 69, 25, 55, 6, 1, 1
2020/6/10, 64, 13, 25, 4, 1, 2
2020/6/11, 34, 13, 31, 4, 1, 1
2020/6/12, 28, 8, 21, 2, 1, 2
2020/6/13, 22, 7, 16, 2, 1, 3
2020/6/14, 20, 16, 40, 4, 1, 3
2020/6/15, 41, 19, 42, 5, 1, 
2020/6/16, 54, 15, 58, 6, 1, 2
2020/6/17, 46, 16, 39, 6, 1, 1
2020/6/18, 45, 4, 38, 5, 1, 2
2020/6/19, 14, 9, 35, 4, 1, 
2020/6/20, 29, 12, 19, 2, 1, 
2020/6/21, 39, 11, 32, 2, , 1
2020/6/22, 36, 8, 28, 5, 1, 1
2020/6/23, 23, 12, 29, 3, 1, 1
2020/6/24, 38, 8, 17, 4, 1, 1
2020/6/25, 23, 13, 25, 2, 1, 
2020/6/26, 34, 26, 33, 3, 1, 1
2020/6/27, 56, 13, 31, 2, 1, 1
2020/6/28, 36, 12, 41, 3, 1, 
2020/6/29, 37, 17, 20, 4, 1, 1
2020/6/30, 49, 11, 14, 4, 1, 
2020/1/1, 49, 5, 24, 10, 1, 1
2020/1/2, 50, 9, 21, 8, , 1
2020/1/3, 50, 5, 30, 6, 1, 1
2020/1/4, 46, 6, 32, 2, 1, 1
2020/1/5, 38, 6, 27, 5, 1, 1
2020/1/6, 53, 6, 21, 9, 1, 2
2020/1/7, 56, 17, 11, 9, , 1
2020/1/8, 57, 7, 32, 4, 1, 1
2020/1/9, 31, 8, 27, 8, 1, 1
2020/1/10, 35, 8, 21, 8, 1, 1
2020/1/11, 45, 11, 22, 8, 1, 1
2020/1/12, 45, 10, 27, 7, 1, 2
2020/1/13, 57, 9, 24, 9, 1, 2
2020/1/14, 41, 10, 28, 8, 1, 3
2020/1/15, 36, 8, 26, 8, 1, 
2020/1/16, 44, 7, 25, 10, 1, 1
2020/1/17, 42, 7, 23, 5, , 1
2020/1/18, 24, 8, 23, 6, 1, 2
2020/1/19, 38, 8, 20, 11, 1, 2
2020/1/20, 45, 7, 33, 6, 1, 2
2020/1/21, 44, 9, 25, 11, 1, 1
2020/1/22, 49, 10, 17, 11, , 2
2020/1/23, 42, 8, 26, 8, 1, 1
2020/1/24, 44, 8, 25, 8, 1, 1
2020/1/25, 44, 8, 22, 7, 1, 1
2020/1/26, 42, 6, 18, 9, 1, 1
2020/1/27, 32, 7, 8, 12, , 1
2020/1/28, 22, 7, 19, 10, 2, 
2020/1/29, 41, 7, 25, 5, 2, 1
2020/1/30, 40, 4, 31, 2, 1, 1
2020/1/31, 30, 5, 31, 4, 1, 1
2020/2/1, 37, 8, 34, 7, 2, 1
2020/2/2, 45, 9, 27, 13, 2, 2
2020/2/3, 55, 9, 29, 10, 1, 2
2020/2/4, 20, , 33, 8, 1, 2
2020/2/24, 64, 23, 34, 11, 1, 2
2020/2/25, 86, 6, 25, 6, , 2
2020/2/26, 18, 2, 31, 3, 1, 1
2020/2/27, 25, 3, 32, 4, 1, 1
2020/2/28, 50, 10, 34, 7, 2, 2
2020/2/29, 43, 9, 36, 5, 2, 2
2020/3/1, 48, 2, 24, 5, , 1
2020/3/2, 23, 6, 15, 5, 1, 2
2020/3/3, 28, 12, 21, 6, 1, 2
2020/3/4, 39, 6, 36, 2, , 2
2020/3/5, 23, 7, 37, 4, 1, 
2020/3/6, 27, 11, 30, 9, 1, 1
2020/3/7, 40, 10, 22, 5, 1, 
2020/3/8, 39, 6, 33, 6, 2, 
2020/3/9, 22, 8, 9, 7, , 
2020/3/10, 24, 4, 38, 3, 3, 1
2020/3/11, 12, 6, 37, 4, 1, 2
