date, pm25, pm10, o3, no2, so2, co
2020/6/14, 26, 16, 40, 3, 1, 3
2020/6/15, 50, 19, 45, 4, 1, 3
2020/6/16, 53, 13, 49, 3, 1, 2
2020/6/17, 52, 16, 35, 4, 1, 3
2020/6/18, 45, 13, 38, 5, 1, 3
2020/6/19, 25, 7, 36, 2, 1, 3
2020/6/20, 41, 6, 37, 2, 1, 2
2020/6/21, 36, 9, 27, 3, , 2
2020/6/22, 23, 9, 40, 3, 1, 2
2020/6/23, 38, 14, 39, 2, 1, 2
2020/6/24, 51, 10, 31, 3, 1, 3
2020/6/25, 35, 16, 22, 4, 1, 3
2020/6/26, 46, 19, 44, 2, 1, 3
2020/6/27, 56, 10, 31, 2, 1, 2
2020/6/28, 39, 9, 37, 3, 1, 3
2020/6/29, 45, 13, 33, 5, 1, 3
2020/6/30, 41, 5, 25, 4, 1, 2
2020/1/1, 34, 6, 25, , 1, 5
2020/1/2, 30, 6, 29, , 1, 4
2020/1/3, 31, 4, 30, , 1, 4
2020/1/4, 33, 2, 33, , , 3
2020/1/5, 21, 7, 25, , 1, 4
2020/1/6, 41, 14, 12, , 1, 5
2020/1/7, 55, 25, 30, , , 6
2020/1/8, 67, 2, 32, , 1, 3
2020/1/9, 19, 3, 27, , 1, 4
2020/1/10, 24, 9, 25, , 1, 4
2020/1/11, 33, 13, 22, , 1, 5
2020/1/12, 52, 10, 31, , 1, 4
2020/1/13, 44, 8, 27, , 1, 5
2020/1/14, 41, 9, 30, , 1, 4
2020/1/15, 44, 6, 24, , 1, 5
2020/1/16, 33, 10, 23, , 1, 5
2020/1/17, 42, 6, 23, , 1, 3
2020/1/18, 24, 6, 30, , 1, 3
2020/1/19, 32, 9, 30, , 1, 6
2020/1/20, 47, 7, 35, , 1, 6
2020/1/21, 34, 17, 26, , 1, 7
2020/1/22, 60, 20, 13, , 1, 7
2020/1/23, 63, 18, 27, , , 5
2020/1/24, 55, 7, 23, , 1, 4
2020/1/25, 35, 9, 19, , 1, 3
2020/1/26, 38, 13, 20, , 1, 6
2020/1/27, 51, 11, 13, , , 5
2020/1/28, 39, 7, 23, , , 5
2020/1/29, 35, 5, 30, , 1, 5
2020/1/30, 29, 3, 33, , 1, 4
2020/1/31, 20, 5, 30, , , 4
2020/2/1, 28, 6, 34, , , 3
2020/2/2, 36, 7, 38, , 1, 4
2020/2/3, 41, 7, 32, , 1, 5
2020/2/4, 41, 6, 36, , 1, 4
2020/2/5, 40, 2, 32, , , 2
2020/2/6, 22, 5, 26, , 1, 4
2020/2/7, 34, 11, 35, , 1, 4
2020/2/8, 49, 1, 33, , , 2
2020/2/9, 23, 6, , , , 4
2020/2/10, 36, 3, , , , 3
2020/2/11, 29, 11, , , , 6
2020/2/12, 45, 12, , , , 5
2020/2/13, 47, 10, , , , 6
2020/2/14, 39, 17, , , , 7
2020/2/15, 57, 18, , , , 6
2020/2/16, 57, 18, , , , 4
2020/2/17, 53, 1, , , , 3
2020/2/18, 22, 4, , , , 4
2020/2/19, 33, 9, , , , 4
2020/2/20, 41, 10, , , , 4
2020/2/21, 45, 11, , , , 4
2020/2/22, 52, 5, , , , 2
2020/2/23, 27, 7, 24, 9, 1, 3
2020/2/24, 43, 22, 29, 19, 1, 6
2020/2/25, 66, 17, 28, 11, 1, 4
2020/2/26, 53, 4, 34, 2, , 3
2020/2/27, 29, 2, 30, 6, , 3
2020/2/28, 25, 6, 31, 7, 1, 3
2020/2/29, 33, 6, 32, 3, , 3
2020/3/1, 36, 7, 21, 8, , 3
2020/3/2, 32, 11, 34, 6, 1, 3
2020/3/3, 23, 6, 35, 10, , 3
2020/3/4, 36, 3, 40, 3, 1, 2
2020/3/5, 11, 6, 39, 4, 1, 3
2020/3/6, 37, 8, 39, 6, , 3
2020/3/7, 40, 9, 27, 6, 1, 4
2020/3/8, 30, 7, 33, 7, 1, 4
2020/3/9, 37, 21, 6, 18, 1, 5
2020/3/10, 39, 22, 40, 5, , 3
2020/3/11, 37, 5, 40, 4, 1, 3
2020/3/12, 30, 6, 33, 10, 1, 3
2020/3/13, 36, 8, 26, 11, 1, 3
2020/3/14, 30, 5, 33, 4, , 3
2020/3/15, 30, 7, 35, 4, 1, 2
2020/3/16, 31, 4, 32, 6, 1, 3
2020/3/17, 34, 8, 40, 7, 1, 3
2020/3/18, 46, 11, 44, 4, 1, 3
2020/3/19, 48, 6, 35, 2, , 2
2020/3/20, 22, 7, 39, 6, 1, 3
2020/3/21, 42, 14, 52, 5, 1, 3
2020/3/22, 55, 10, 36, 5, 1, 3
2020/3/23, 41, 6, 37, 2, , 2
2020/3/24, 30, 6, 40, 4, , 2
2020/3/25, 35, 8, 45, 9, 1, 3
2020/3/26, 48, 13, 38, 8, 1, 3
2020/3/27, 46, 13, 29, 6, , 3
2020/3/28, 26, 2, 28, 2, , 3
2020/3/29, 15, , , , , 
2019/10/1, 51, 19, 53, , 1, 4
2019/10/2, 59, 18, 41, , 1, 3
2019/10/3, 58, 10, 35, , , 3
2019/10/4, 37, 6, 41, , 1, 3
2019/10/5, 38, 7, 30, , 1, 2
2019/10/6, 21, 6, 30, , 1, 3
2019/10/7, 34, 7, 25, , , 4
2019/10/8, 32, 6, 37, , 1, 3
2019/10/9, 33, 10, 38, , 1, 3
2019/10/10, 43, 16, 27, , 1, 4
2019/10/11, 48, 15, 21, , , 3
2019/10/12, 34, 3, 30, , , 2
2019/10/13, 24, 10, 26, , 1, 3
2019/10/14, 30, 7, 25, , 1, 3
2019/10/15, 36, 5, 22, , 1, 4
2019/10/16, 28, 10, 19, , 1, 4
2019/10/17, 37, 9, 25, , , 4
2019/10/18, 30, 4, 25, , 1, 4
2019/10/19, 27, 7, 27, , , 4
2019/10/20, 36, 8, 31, , 1, 3
2019/10/21, 30, 4, 31, , 1, 3
2019/10/22, 21, 7, 30, , 1, 4
2019/10/23, 33, 9, 30, , 1, 3
2019/10/24, 31, 6, 21, , 1, 4
2019/10/25, 18, 8, 21, , 1, 5
2019/10/26, 28, 6, 25, , 1, 3
2019/10/27, 31, 9, 31, , 1, 4
2019/10/28, 37, 21, 12, , 1, 5
2019/10/29, 53, 9, 28, , 1, 4
2019/10/30, 39, 17, 33, , 1, 4
2019/10/31, 53, 14, 32, , 1, 4
2019/11/1, 54, 16, 33, , 1, 4
2019/11/2, 51, 21, 29, , 1, 5
2019/11/3, 63, 10, 30, , 1, 3
2019/11/4, 49, 8, 27, , 1, 4
2019/11/5, 32, 13, 29, , 1, 4
2019/11/6, 46, 12, 29, , 1, 4
2019/11/7, 48, 10, 33, , 1, 4
2019/11/8, 43, 10, 32, , 1, 4
2019/11/9, 39, 12, 31, , 1, 4
2019/11/10, 41, 11, 30, , 1, 5
2019/11/11, 45, 10, 32, , 1, 4
2019/11/12, 42, 16, 23, , 1, 5
2019/11/13, 50, 17, 33, , 1, 5
2019/11/14, 57, 7, 27, , 1, 5
2019/11/15, 33, 11, 33, 9, 1, 5
2019/11/16, 46, 13, 34, 10, 1, 5
2019/11/17, 49, 13, 37, 10, 1, 4
2019/11/18, 49, 14, 32, 7, 1, 3
2019/11/19, 47, 3, 31, 6, 1, 3
2019/11/20, 29, 9, 26, 10, 1, 4
2019/11/21, 37, 16, 10, 13, 1, 6
2019/11/22, 47, 17, 11, , 1, 7
2019/11/23, 50, 14, 23, , 1, 6
2019/11/24, 45, 8, 23, , 1, 4
2019/11/25, 44, 5, 19, , 1, 4
2019/11/26, 18, 12, 13, , 1, 5
2019/11/27, 38, 11, 25, , 1, 3
2019/11/28, 27, 3, 29, , 1, 4
2019/11/29, 24, 10, 28, , , 5
2019/11/30, 41, 15, 27, , , 6
2019/12/1, 59, 18, 3, , 1, 8
2019/12/2, 57, 7, 30, , , 4
2019/12/3, 35, 5, 31, , 1, 5
2019/12/4, 35, 5, 32, , 1, 5
2019/12/5, 37, 4, 26, , 1, 4
2019/12/6, 20, 15, 15, , 1, 6
2019/12/7, 51, 11, 30, , 1, 5
2019/12/8, 55, 13, 24, , 1, 5
2019/12/9, 48, 18, 25, , , 6
2019/12/10, 59, 18, 19, , 1, 6
2019/12/11, 59, 14, 32, , 1, 5
2019/12/12, 60, 11, 22, , 1, 5
2019/12/13, 39, 14, 32, , 1, 5
2019/12/14, 60, 8, 32, , 1, 4
2019/12/15, 41, 18, 22, , 1, 7
2019/12/16, 61, 24, 7, , 1, 7
2019/12/17, 68, 25, 18, , 1, 6
2019/12/18, 59, 10, 16, , 1, 7
2019/12/19, 42, 9, 31, , , 5
2019/12/20, 47, 12, 22, , 1, 5
2019/12/21, 42, 20, 23, , 1, 6
