date, pm25, pm10, o3, no2, so2, co
2020/1/30, 22, 5, 29, 1, , 2
2020/1/31, 32, 5, 29, 2, , 2
2020/2/1, 28, 6, 32, 3, 1, 2
2020/2/2, 34, 7, 31, 4, , 2
2020/2/3, 29, 9, 29, 2, , 2
2020/2/4, 33, 7, 27, 4, , 2
2020/2/5, 31, 6, 27, 3, 1, 2
2020/2/6, 34, 6, 26, 6, , 2
2020/2/7, 24, 5, 31, 2, , 2
2020/2/8, 29, 5, 30, 1, , 
2020/2/9, 26, 5, 26, 6, 1, 
2020/2/10, 26, 4, 29, 7, , 
2020/2/11, 23, 6, 28, 9, , 
2020/2/12, 35, 7, 28, 11, , 
2020/2/13, 35, 13, 26, 15, , 
2020/2/14, 56, 13, 33, 4, , 
2020/2/15, 50, 4, 29, 2, , 
2020/2/16, 28, 7, 30, 2, , 
2020/2/17, 38, 5, 29, 1, , 
2020/2/18, 28, 5, 31, 2, , 
2020/2/19, 19, 6, 33, 7, , 
2020/2/20, 34, 6, 34, 8, , 
2020/2/21, 38, 9, 38, 4, , 
2020/2/22, 39, 17, 36, 1, , 
2020/2/23, 62, 11, 39, 3, 1, 2
2020/2/24, 44, 12, 35, 5, 1, 3
2020/2/25, 49, 10, 31, 5, , 3
2020/2/26, 47, 5, 28, 3, , 2
2020/2/27, 28, 3, 29, 3, , 2
2020/2/28, 28, 4, 28, 4, , 2
2020/2/29, 27, 3, 32, 2, , 2
2020/3/1, 23, 4, 30, 3, , 2
2020/3/2, 26, 3, 31, 5, 1, 2
2020/3/3, 42, 3, 27, 5, , 2
2020/3/4, 22, 7, 35, 3, , 2
2020/3/5, 37, 4, 33, 2, 1, 2
2020/3/6, 28, 5, 34, 5, 1, 2
2020/3/7, 26, 6, 36, 3, 1, 2
2020/3/8, 37, 4, 35, 5, , 2
2020/3/9, 29, 4, 29, 6, , 2
2020/3/10, 21, 7, 38, 2, , 2
2020/3/11, 43, 7, 35, 2, 1, 2
2020/3/12, 35, 8, 33, 5, 1, 2
2020/3/13, 32, 6, 33, 6, , 2
2020/3/14, 35, 4, 34, 2, 1, 2
2020/3/15, 30, 3, 32, 2, 1, 2
2020/3/16, 27, 6, 34, 2, 1, 2
2020/3/17, 32, 9, 39, 2, 1, 2
2020/3/18, 54, 9, 51, 4, 1, 2
2020/3/19, 53, 16, 38, 1, 1, 2
2020/3/20, 58, 16, 42, 3, 1, 3
2020/3/21, 49, 11, 42, 4, , 2
2020/3/22, 45, 5, 36, 4, 1, 2
2020/3/23, 27, 5, 33, 2, 2, 2
2020/3/24, 20, 5, 39, 1, 1, 2
2020/3/25, 30, 5, 36, 4, , 2
2020/3/26, 25, 6, 38, 4, , 2
2020/3/27, 35, 8, 35, 1, , 2
2020/3/28, 42, 9, 34, 1, , 
2020/3/29, 32, , , , , 
2019/10/1, 67, 16, 37, 4, 3, 4
2019/10/2, 61, 16, 35, 2, , 3
2019/10/3, 64, 17, 36, 2, , 2
2019/10/4, 48, 8, 32, 1, 1, 2
2019/10/5, 35, 6, 24, 2, 1, 2
2019/10/6, 26, 6, 23, 1, , 2
2019/10/7, 25, 8, 34, 2, 1, 2
2019/10/8, 30, 9, 30, 2, 1, 2
2019/10/9, 33, 8, 29, 2, 4, 2
2019/10/10, 32, 8, 34, 2, 2, 2
2019/10/11, 39, 5, 29, 1, , 2
2019/10/12, 29, 7, 31, 2, , 
2019/10/13, 34, 12, 23, 2, , 2
2019/10/14, 28, 8, 29, 2, , 3
2019/10/15, 28, 5, 31, 3, , 2
2019/10/16, 28, 6, 30, 3, 2, 3
2019/10/17, 30, 7, 28, 2, , 2
2019/10/18, 26, 6, 29, 2, , 3
2019/10/19, 28, 6, 35, 2, 1, 3
2019/10/20, 30, 10, 32, 2, 1, 3
2019/10/21, 34, , , , , 
2019/10/25, 36, 6, 29, 4, 2, 2
2019/10/26, 26, 7, 32, 2, , 1
2019/10/27, 34, 5, 33, 4, , 2
2019/10/28, 23, 6, 23, 4, , 2
2019/10/29, 38, 9, 34, 3, 1, 2
2019/10/30, 45, 15, 42, 3, 1, 2
2019/10/31, 52, 18, 47, 2, 2, 3
2019/11/1, 48, 5, 29, 2, , 3
2019/11/2, 29, 5, 29, 3, , 2
2019/11/3, 39, 6, 25, 4, , 2
2019/11/4, 29, 6, 32, 2, 1, 3
2019/11/5, 21, 8, 33, 3, 1, 3
2019/11/6, 34, 10, 32, 3, , 2
2019/11/7, 27, 8, 31, 2, 1, 2
2019/11/8, 30, 7, 30, 4, 1, 3
2019/11/9, 27, 5, 27, 4, 1, 3
2019/11/10, 33, 6, 28, 4, 1, 3
2019/11/11, 23, 8, 31, 4, 1, 3
2019/11/12, 34, 6, 30, 3, 1, 3
2019/11/13, 34, 10, 32, 2, , 2
2019/11/14, 39, 5, 28, 3, 1, 3
2019/11/15, 27, 7, 28, 2, 1, 2
2019/11/16, 37, 6, 29, 3, 1, 3
2019/11/17, 29, 8, 26, 4, 1, 3
2019/11/18, 41, 10, 26, 3, 1, 3
2019/11/19, 38, 6, 26, 5, 2, 3
2019/11/20, 34, 4, 30, 4, , 2
2019/11/21, 25, 8, 23, 7, , 3
2019/11/22, 29, 6, 30, 4, , 3
2019/11/23, 27, 4, 27, 6, , 3
2019/11/24, 25, 7, 29, 2, 2, 2
2019/11/25, 39, 7, 27, 8, 1, 4
2019/11/26, 30, 8, 26, 6, 1, 3
2019/11/27, 28, 7, 28, 3, 1, 2
2019/11/28, 36, 3, 25, 4, , 3
2019/11/29, 32, 5, 26, 4, , 4
2019/11/30, 30, 4, 25, 4, , 3
2019/12/1, 24, 6, 29, 5, , 3
2019/12/2, 24, 6, 30, 2, , 2
2019/12/3, 35, 6, 29, 2, , 2
2019/12/4, 25, 9, 31, 3, 1, 2
2019/12/5, 35, 5, 27, 4, , 2
2019/12/6, 34, 7, 30, 4, 1, 3
2019/12/7, 26, 8, 31, 3, 1, 2
2019/12/8, 35, 5, 27, 5, , 3
2019/12/9, 22, 6, 23, 8, , 3
2019/12/10, 30, 11, 19, 10, , 3
2019/12/11, 48, 10, 31, 3, 1, 2
2019/12/12, 57, 7, 26, 3, 1, 3
2019/12/13, 29, 10, 30, 3, , 3
2019/12/14, 37, 7, 24, 4, 1, 2
2019/12/15, 27, 7, 19, 7, , 3
2019/12/16, 29, 8, 18, 8, , 3
2019/12/17, 26, 9, 30, 3, 2, 3
2019/12/18, 42, 7, 26, 4, 1, 3
2019/12/19, 28, 7, 27, 3, 1, 2
2019/12/20, 33, 8, 29, 5, 1, 2
2019/12/21, 31, 8, 26, 6, 1, 3
2019/12/22, 42, 7, 29, 5, 1, 3
2019/12/23, 43, 5, 31, 3, , 2
2019/12/24, 34, 6, 25, 7, , 3
2019/12/25, 21, 4, 22, 7, , 4
2019/12/26, 20, 6, 29, 3, , 5
2019/12/27, 25, 5, 32, 3, 1, 4
2019/12/28, 25, 6, 29, 7, , 5
2019/12/29, 41, , , , , 
2019/7/1, 55, 22, 34, 3, 1, 1
2019/7/2, 67, 19, 43, 2, 2, 2
2019/7/3, 61, 13, 40, 3, 2, 3
2019/7/4, 53, 16, 40, 4, 2, 3
2019/7/5, 64, 8, 36, 1, 2, 1
2019/7/6, 42, 6, 33, 1, , 1
2019/7/7, 34, 9, 33, 2, 2, 2
2019/7/8, 38, 7, 31, 2, 1, 3
2019/7/9, 44, 9, 32, 1, 1, 2
2019/7/10, 40, 7, 31, 1, 1, 1
2019/7/11, 42, 9, 24, 2, , 2
2019/7/12, 27, 9, 35, 2, 1, 2
2019/7/13, 41, 10, 27, 1, 2, 2
2019/7/14, 35, 6, 17, 1, , 2
2019/7/15, 31, 6, 26, 1, 1, 3
2019/7/16, 31, 12, 27, 2, 1, 2
2019/7/17, 40, 19, 29, 6, 3, 2
2019/7/18, 49, 13, 39, 2, 1, 2
2019/7/19, 44, 13, 37, 2, 1, 2
2019/7/20, 48, 10, 26, 1, 1, 1
2019/7/21, 46, 7, 22, 1, 1, 1
2019/7/22, 29, 7, 20, 2, 1, 1
2019/7/23, 31, 30, 37, 3, 1, 2
2019/7/24, 66, 29, 29, 3, 1, 2
2019/7/25, 78, 25, 35, 3, 1, 2
