date, pm25, pm10, o3, no2, so2, co
2020/4/23, 42, 11, 45, 11, 1, 2
2020/4/24, 43, 16, 58, 12, 2, 3
2020/4/25, 57, 22, 72, 13, 4, 3
2020/4/26, 68, 17, 52, 12, 1, 2
2020/4/27, 61, 12, 51, 12, 1, 2
2020/4/28, 51, 17, 69, 14, 1, 2
2020/4/29, 62, 27, 71, 23, 2, 4
2020/4/30, 79, 27, 57, 15, 2, 2
2020/5/1, 79, 39, 67, 14, 3, 3
2020/5/2, 103, 26, 38, 4, 2, 1
2020/5/3, 73, 11, 38, 7, 1, 2
2020/5/4, 40, 10, 42, 6, 1, 2
2020/5/5, 43, 15, 37, 9, 1, 2
2020/5/6, 41, 9, 42, 8, 1, 1
2020/5/7, 27, 14, 50, 16, 2, 2
2020/5/8, 51, 13, 41, 9, 1, 1
2020/5/9, 43, 12, 25, 8, 1, 2
2020/5/10, 34, 13, 46, 10, 1, 2
2020/5/11, 42, 22, 56, 21, 1, 2
2020/5/12, 66, 20, 50, 12, 1, 2
2020/5/13, 69, 13, 53, 20, 1, 2
2020/5/14, 49, 19, 53, 17, 2, 2
2020/5/15, 56, 9, 39, 11, 1, 2
2020/5/16, 30, 11, 41, 6, 1, 2
2020/5/17, 38, 12, 41, 8, 1, 2
2020/5/18, 46, 13, 46, 13, 2, 2
2020/5/19, 45, 18, 51, 13, 1, 2
2020/5/20, 53, 8, 39, 12, 1, 1
2020/5/21, 31, 15, 46, 17, 3, 4
2020/5/22, 50, 14, 47, 12, 2, 3
2020/5/23, 49, 10, 44, 5, 1, 1
2020/5/24, 35, 16, 54, 20, 2, 2
2020/5/25, 56, 19, 43, 17, 1, 2
2020/5/26, 60, 15, 53, 12, 1, 2
2020/5/27, 55, 14, 51, 12, 1, 2
2020/5/28, 56, 13, 55, 15, 1, 2
2020/5/29, 52, 18, 62, 15, 2, 4
2020/5/30, 59, 13, 39, 7, 1, 
2020/5/31, 46, 14, 41, 16, 1, 3
2020/6/1, 47, 16, 67, 16, 1, 2
2020/6/2, 53, 22, 77, 19, 1, 2
2020/6/3, 70, 28, 67, 20, 1, 2
2020/6/4, 82, 32, 75, 19, 2, 4
2020/6/5, 84, 32, 64, 11, 2, 3
2020/6/6, 77, 19, 57, 4, 1, 2
2020/6/7, 54, 26, 54, 16, 2, 5
2020/6/8, 65, 23, 46, 15, 1, 2
2020/6/9, 63, 12, 36, 11, 1, 2
2020/6/10, 34, 12, 13, 11, 1, 1
2020/6/11, 32, 13, 30, 20, 1, 3
2020/6/12, 41, 11, 15, 12, 1, 2
2020/6/13, 29, 10, 18, 4, 1, 1
2020/6/14, 31, 13, 54, 4, 1, 2
2020/6/15, 49, 20, 64, 14, 1, 2
2020/6/16, 60, 16, 66, 14, 1, 1
2020/6/17, 50, 22, 38, 20, 1, 2
2020/6/18, 58, 7, 38, 16, 1, 2
2020/6/19, 24, 14, 37, 8, 1, 1
2020/6/20, 40, 16, 48, 9, 2, 3
2020/6/21, 35, 16, 39, 13, 1, 2
2020/6/22, 47, 18, 59, 13, 2, 2
2020/6/23, 47, 18, 44, 12, 1, 1
2020/6/24, 44, 19, 28, 20, 1, 2
2020/6/25, 43, 28, 39, 15, 4, 2
2020/6/26, 54, 19, 61, 12, 1, 2
2020/6/27, 53, 18, 42, 7, 1, 2
2020/6/28, 45, 14, 47, 12, 1, 1
2020/6/29, 47, 21, 34, 16, 1, 1
2020/6/30, 46, 26, 35, 12, 1, 1
2020/1/1, 39, 10, 31, 8, 1, 2
2020/1/2, 41, 16, 33, 11, 1, 3
2020/1/3, 59, 10, 35, 9, 1, 2
2020/1/4, 38, 9, 35, 6, , 1
2020/1/5, 29, 10, 27, 16, 1, 3
2020/1/6, 41, 15, 15, 27, 1, 4
2020/1/7, 59, 8, 27, 18, 1, 4
2020/1/8, 37, 4, 26, 7, 1, 2
2020/1/9, 20, 4, 27, 10, 1, 2
2020/1/10, 21, 6, 22, 15, 1, 3
2020/1/11, 23, 12, 16, 21, 1, 4
2020/1/12, 33, 8, 28, 11, 1, 4
2020/1/13, 29, 13, 28, 24, 1, 3
2020/1/14, 44, 13, 31, 18, 1, 3
2020/1/15, 52, 12, 20, 30, 1, 4
2020/1/16, 48, 16, 24, 29, 2, 4
2020/1/17, 62, 11, 32, 17, 1, 3
2020/1/18, 48, 9, 34, 13, 1, 3
2020/1/19, 38, 21, 36, 26, 1, 4
2020/1/20, 70, 12, 34, 15, 1, 3
2020/1/21, 49, 25, 22, 36, 4, 5
2020/1/22, 82, 20, 15, 32, 1, 5
2020/1/23, 64, 12, 34, 21, 1, 3
2020/1/24, 46, 12, 30, 15, 2, 2
2020/1/25, 40, 15, 26, 21, 1, 3
2020/1/26, 55, 12, 20, 24, 1, 3
2020/1/27, 50, 13, 19, 25, 1, 3
2020/1/28, 55, 8, 31, 17, 1, 2
2020/1/29, 26, 7, 29, 13, , 2
2020/1/30, 17, 6, 33, 12, 1, 1
2020/1/31, 22, 10, 35, 11, 1, 2
2020/2/1, 34, 11, 36, 14, 1, 2
2020/2/2, 47, 20, 38, 23, 1, 3
2020/2/3, 69, 13, 33, 19, 1, 2
2020/2/4, 44, 16, 32, 22, 1, 3
2020/2/5, 54, 7, 30, 11, 1, 2
2020/2/6, 27, 11, 27, 24, 1, 3
2020/2/7, 43, 16, 34, 20, 2, 3
2020/2/8, 61, 8, 32, 5, 3, 2
2020/2/9, 32, 11, 28, 21, 1, 2
2020/2/10, 47, 14, 35, 16, 1, 2
2020/2/11, 52, 23, 25, 37, 3, 3
2020/2/12, 76, 16, 28, 23, 1, 3
2020/2/13, 62, 22, 14, 32, 1, 5
2020/2/14, 71, 21, 22, 29, 2, 4
2020/2/15, 70, 18, 11, 23, 1, 3
2020/2/16, 67, 9, 32, 14, , 2
2020/2/17, 34, 9, 29, 14, , 3
2020/2/18, 40, 8, 32, 13, 1, 2
2020/2/19, 35, 9, 20, 18, 2, 2
2020/2/20, 32, , , , , 
2020/2/25, 105, 16, 37, 15, 1, 2
2020/2/26, 58, 9, 34, 12, 1, 2
2020/2/27, 35, 8, 31, 16, 1, 2
2020/2/28, 31, 13, 21, 20, 1, 3
2020/2/29, 56, 11, 37, 13, 1, 2
2020/3/1, 48, 17, 39, 19, 2, 3
2020/3/2, 59, 10, 34, 10, 1, 2
2020/3/3, 40, 18, 24, 29, 1, 3
2020/3/4, 60, 10, 39, 11, 1, 2
2020/3/5, 40, 12, 36, 11, 1, 2
2020/3/6, 49, 14, 31, 18, 1, 2
2020/3/7, 52, 11, 28, 17, 1, 3
2020/3/8, 47, 15, 29, 29, 4, 4
2020/3/9, 57, 21, 33, 29, 1, 3
2020/3/10, 51, 7, 37, 9, , 2
2020/3/11, 32, 15, 38, 19, 1, 2
2020/3/12, 53, 19, 38, 26, 2, 4
2020/3/13, 63, 18, 32, 19, 2, 2
2020/3/14, 57, 12, 39, 8, 1, 2
2020/3/15, 42, 9, 35, 12, 1, 2
2020/3/16, 45, 16, 35, 23, 3, 3
2020/3/17, 56, 20, 45, 22, 1, 3
2020/3/18, 64, 26, 47, 22, 2, 3
2020/3/19, 71, 14, 38, 7, 1, 2
2020/3/20, 48, 20, 41, 26, 1, 2
2020/3/21, 62, 27, 54, 17, 3, 3
2020/3/22, 72, 15, 42, 9, 1, 2
2020/3/23, 54, 15, 40, 8, 1, 2
2020/3/24, 55, 11, 39, 16, 1, 3
2020/3/25, 43, 17, 43, 28, 3, 4
2020/3/26, 60, 30, 21, 37, 2, 4
2020/3/27, 86, 16, 38, 16, 1, 3
2020/3/28, 53, 6, 38, 5, 1, 2
2020/3/29, 24, , , , , 
2019/10/1, 67, 24, 44, 19, 4, 2
2019/10/2, 64, 24, 38, 13, 1, 1
2019/10/3, 61, 13, 34, 11, 1, 2
2019/10/4, 35, 12, 39, 8, 1, 2
2019/10/5, 38, 11, 33, 5, 1, 2
2019/10/6, 42, 11, 25, 14, 1, 2
2019/10/7, 36, 15, 28, 20, 2, 3
2019/10/8, 44, 13, 37, 17, 2, 2
2019/10/9, 43, 21, 48, 27, 4, 4
2019/10/10, 60, 28, 31, 27, 2, 3
2019/10/11, 74, 7, 27, 6, 1, 1
2019/10/12, 20, 9, 32, 5, 1, 2
2019/10/13, 29, 12, 22, 12, 1, 2
2019/10/14, 39, 11, 36, 12, 1, 1
2019/10/15, 41, 12, 39, 18, 2, 2
2019/10/16, 43, 19, 31, 30, 3, 3
2019/10/17, 59, 20, 18, 24, 1, 3
2019/10/18, 61, 11, 24, 22, 1, 4
2019/10/19, 36, 8, 37, 7, 1, 2
2019/10/20, 26, 17, 18, 22, 2, 4
2019/10/21, 53, 8, 36, 11, 2, 2
2019/10/22, 30, 12, 38, 20, 2, 2
2019/10/23, 89, 17, 26, 23, 1, 2
2019/10/24, 136, 8, 28, 19, 1, 2
2019/10/25, 22, 12, 34, 13, 2, 2
2019/10/26, 30, 16, 40, 11, 2, 2
2019/10/27, 52, 13, 38, 21, 2, 3
2019/10/28, 48, 20, 18, 26, 1, 4
2019/10/29, 61, 28, 41, 23, 2, 4
2019/10/30, 66, 42, 41, 28, 4, 4
2019/10/31, 79, 38, 42, 21, 2, 4
2019/11/1, 77, 25, 39, 20, 3, 4
2019/11/2, 68, 26, 37, 14, 2, 4
2019/11/3, 71, 11, 36, 9, 1, 2
2019/11/4, 39, 11, 33, 18, 2, 2
2019/11/5, 37, 14, 32, 22, 2, 2
2019/11/6, 52, 20, 34, 30, 6, 4
2019/11/7, 63, 13, 33, 17, 2, 2
2019/11/8, 49, 12, 37, 19, 2, 2
2019/11/9, 41, 11, 37, 11, 2, 3
2019/11/10, 42, 22, 20, 29, 2, 4
2019/11/11, 66, 15, 35, 22, 2, 3
2019/11/12, 49, 18, 25, 29, 2, 4
2019/11/13, 59, 17, 31, 19, 1, 3
