date, pm25, pm10, o3, no2, so2
2015/2/4, 38, 6, 23, 8, 
2015/2/5, 26, 12, 26, 10, 1
2015/2/6, 48, 6, 31, 11, 2
2015/2/7, 36, 12, 23, 6, 
2015/2/8, 43, 7, 29, 6, 1
2015/2/9, 43, 6, 29, 13, 1
2015/2/10, 39, 10, 31, 10, 2
2015/2/11, 47, 14, 37, 12, 2
2015/2/12, 59, 10, 31, 5, 1
2015/2/13, 45, 5, 32, 6, 1
2015/2/14, 33, 6, 35, 2, 2
2015/2/15, 36, 7, 35, 7, 1
2015/2/16, 35, 8, 27, 10, 1
2015/2/17, 33, 4, 23, 6, 
2015/2/18, 12, 4, 30, 7, 2
2015/2/19, 26, 10, 28, 12, 1
2015/2/20, 39, 10, 31, 11, 1
2015/2/21, 46, 16, 22, 7, 1
2015/2/22, 57, 27, 20, 12, 1
2015/2/23, 54, 27, 28, 11, 1
2015/2/24, 74, 35, 32, 9, 1
2015/2/25, 81, 17, 25, 8, 1
2015/2/26, 56, 4, 35, 7, 1
2015/2/27, 32, 8, 34, 6, 1
2015/2/28, 36, 12, 31, 6, 1
2015/3/1, 32, 7, 35, 7, 1
2015/3/2, 52, 10, 22, 10, 1
2015/3/3, 42, 13, 24, 8, 2
2015/3/4, 48, 4, 38, 5, 1
2015/3/5, 31, 3, 34, 6, 2
2015/3/6, 29, 10, 33, 6, 1
2015/3/7, 35, 8, 28, 4, 
2015/3/8, 36, 5, 29, 5, 
2015/3/9, 16, 2, 35, 3, 
2015/3/10, 20, 5, 34, 5, 1
2015/3/11, 32, 9, 36, 10, 2
2015/3/12, 46, 13, 37, 13, 1
2015/3/13, 54, 14, 39, 9, 1
2015/3/14, 58, 15, 34, 10, 1
2015/3/15, 55, 23, 40, 9, 2
2015/3/16, 68, 23, 40, 8, 1
2015/3/17, 63, 27, 51, 9, 4
2015/3/18, 71, 33, 33, 17, 2
2015/3/19, 67, 19, 38, 10, 1
2015/3/20, 50, 14, 39, 8, 2
2015/3/21, 52, 17, 47, 5, 2
2015/3/22, 63, 19, 38, 7, 1
2015/3/23, 55, 5, 35, 4, 1
2015/3/24, 27, 4, 37, 6, 1
2015/3/25, 30, 10, 38, 13, 1
2015/3/26, 47, 11, 38, 8, 2
2015/3/27, 53, 22, 46, 16, 2
2015/3/28, 68, 25, 47, 10, 2
2015/3/29, 67, 25, 51, 10, 2
2015/3/30, 72, 32, 48, 10, 2
2015/3/31, 82, 31, 44, 10, 2
2014/10/1, 45, 14, 30, 6, 1
2014/10/2, 44, 21, 29, 8, 1
2014/10/3, 58, 17, 36, 7, 1
2014/10/4, 55, 11, 25, 4, 
2014/10/5, 31, 4, 28, 4, 
2014/10/6, 23, 7, 30, 6, 
2014/10/7, 25, 8, 32, 6, 1
2014/10/8, 36, 14, 34, 7, 1
2014/10/9, 43, 17, 36, 13, 2
2014/10/10, 62, 18, 36, 6, 1
2014/10/11, 58, 18, 34, 6, 1
2014/10/12, 61, 21, 33, 4, 1
2014/10/13, 62, 9, 34, 2, 
2014/10/14, 29, 9, 29, 5, 1
2014/10/15, 24, 5, 28, 6, 1
2014/10/16, 27, 9, 33, 6, 1
2014/10/17, 36, 13, 34, 8, 1
2014/10/18, 50, 18, 48, 8, 2
2014/10/19, 66, 24, 36, 7, 1
2014/10/20, 69, 26, 23, 11, 2
2014/10/21, 59, 13, 32, 6, 1
2014/10/22, 34, 12, 24, 4, 1
2014/10/23, 35, 8, 31, 7, 1
2014/10/24, 47, 19, 43, 8, 3
2014/10/25, 61, 28, 29, 8, 2
2014/10/26, 70, 20, 32, 7, 1
2014/10/27, 66, 7, 33, 7, 1
2014/10/28, 39, 13, 34, 9, 1
2014/10/29, 56, 15, 39, 8, 1
2014/10/30, 55, 35, 26, 14, 2
2014/10/31, 82, 44, 16, 10, 1
2014/11/1, 95, 13, 28, 6, 1
2014/11/2, 47, 6, 30, 4, 
2014/11/3, 31, 6, 26, 6, 
2014/11/4, 35, 12, 22, 6, 1
2014/11/5, 36, 13, 25, 8, 1
2014/11/6, 51, 12, 33, 6, 1
2014/11/7, 50, 20, 23, 6, 1
2014/11/8, 62, 21, 14, 6, 
2014/11/9, 62, 13, 31, 5, 
2014/11/10, 50, 18, 18, 8, 1
2014/11/11, 57, 18, 13, 9, 
2014/11/12, 57, 8, 27, 8, 1
2014/11/13, 28, 8, 29, 8, 1
2014/11/14, 42, 7, 25, 6, 1
2014/11/15, 31, 8, 29, 7, 1
2014/11/16, 42, 18, 24, 9, 2
2014/11/17, 57, 12, 33, 8, 1
2014/11/18, 49, 4, 29, 9, 
2014/11/19, 38, 15, 22, 10, 1
2014/11/20, 49, 16, 26, 11, 1
2014/11/21, 60, 14, 30, 9, 1
2014/11/22, 55, 12, 31, 5, 1
2014/11/23, 49, 21, 24, 6, 1
2014/11/24, 63, 14, 22, 8, 1
2014/11/25, 46, 7, 27, 4, 
2014/11/26, 26, 3, 25, 8, 1
2014/11/27, 36, 14, 8, 11, 1
2014/11/28, 41, 22, 8, 11, 
2014/11/29, 54, 13, 24, 7, 1
2014/11/30, 41, 13, 11, 12, 
2014/12/1, 38, 5, 30, 7, 1
2014/12/2, 17, 6, 25, 12, 1
2014/12/3, 37, 25, 9, 17, 1
2014/12/4, 72, 5, 24, 7, 1
2014/12/5, 34, 5, 22, 7, 1
2014/12/6, 33, 5, 23, 7, 1
2014/12/7, 35, 6, 23, 9, 1
2014/12/8, 44, 8, 28, 7, 2
2014/12/9, 42, 14, 25, 13, 1
2014/12/10, 55, 27, 10, 17, 1
2014/12/11, 73, 9, 18, 10, 1
2014/12/12, 37, 7, 23, 7, 1
2014/12/13, 37, 3, 24, 6, 1
2014/12/14, 29, 5, 24, 9, 1
2014/12/15, 31, 6, 19, 7, 
2014/12/16, 28, 5, 28, 5, 1
2014/12/17, 23, 3, 24, 5, 1
2014/12/18, 26, 9, 22, 14, 1
2014/12/19, 42, 30, 13, 17, 1
2014/12/20, 78, 6, 20, 9, 1
2014/12/21, 38, 5, 24, 8, 1
2014/12/22, 32, 6, 27, 11, 1
2014/12/23, 38, 16, 14, 17, 1
2014/12/24, 51, 11, 28, 10, 1
2014/12/25, 40, 5, 23, 10, 1
2014/12/26, 27, 8, 28, 11, 1
2014/12/27, 41, 17, 23, 11, 1
2014/12/28, 66, , , , 
2014/7/1, 34, 9, 35, 2, 2
2014/7/2, 32, 31, 42, 4, 2
2014/7/3, 72, 10, 41, 3, 
2014/7/4, 27, 12, 35, 3, 1
2014/7/5, 29, 13, 34, 3, 2
2014/7/6, 36, 11, 25, 4, 1
2014/7/7, 25, 10, 41, 3, 1
2014/7/8, 40, 21, 33, 5, 1
2014/7/9, 49, 28, 14, 5, 1
2014/7/10, 46, 15, 32, 2, 1
2014/7/11, 31, 19, 39, 3, 1
2014/7/12, 47, 34, 44, 4, 2
2014/7/13, 76, 39, 45, 4, 1
2014/7/14, 82, 21, 43, 3, 1
2014/7/15, 49, 35, 53, 6, 2
2014/7/16, 78, 22, 32, 6, 2
2014/7/17, 51, 12, 30, 5, 1
2014/7/18, 28, 14, 27, 6, 1
2014/7/19, 35, 8, 25, 3, 1
2014/7/20, 28, 9, 24, 2, 1
2014/7/21, 25, 28, 56, 5, 2
2014/7/22, 64, 46, 65, 7, 2
2014/7/23, 93, 47, 62, 7, 2
2014/7/24, 92, 29, 46, 4, 1
2014/7/25, 62, 40, 48, 5, 1
2014/7/26, 80, 49, 34, , 3
2014/7/27, 89, 16, 46, 3, 3
2014/7/28, 51, 23, 56, 4, 3
2014/7/29, 64, 31, 65, 4, 1
2014/7/30, 80, 27, 50, 4, 1
2014/7/31, 62, 23, 45, 6, 2
2014/8/1, 54, 23, 59, 6, 2
2014/8/2, 62, 28, 59, 5, 3
2014/8/3, 66, 32, 39, 6, 1
2014/8/4, 69, 15, 38, 7, 1
2014/8/5, 33, 19, 41, 7, 2
2014/8/6, 41, 21, 39, 7, 1
2014/8/7, 43, 23, 33, 9, 1
2014/8/8, 48, 13, 38, 4, 1
2014/8/9, 28, 13, 27, 3, 
2014/8/10, 29, 20, 31, 4, 2
2014/8/11, 42, 19, 39, 8, 1
2014/8/12, 44, 13, 39, 5, 1
2014/8/13, 39, 26, 44, 6, 3
2014/8/14, 67, 29, 33, 6, 1
2014/8/15, 57, 13, 27, 5, 1
2014/8/16, 29, 10, 28, 6, 2
2014/8/17, 27, 23, 41, 7, 2
2014/8/18, 58, 18, 55, 8, 1
2014/8/19, 43, 25, 73, 7, 2
2014/8/20, 64, 23, 73, 6, 2
2014/8/21, 59, 33, 68, 7, 3
2014/8/22, 72, 20, 23, 8, 1
2014/8/23, 46, 20, 47, 6, 1
2014/8/24, 50, 17, 31, 6, 1
2014/8/25, 49, 22, 31, 8, 2
2014/8/26, 54, 7, 24, 5, 1
2014/8/27, 22, 10, 18, 6, 1
2014/8/28, 20, 8, 25, 5, 1
2014/8/29, 24, 9, 34, 4, 
2014/8/30, 32, 10, 31, 4, 1
2014/8/31, 28, 10, 21, 5, 1
2014/9/1, 24, 7, 33, 4, 2
2014/9/2, 30, 11, 35, 6, 1
2014/9/3, 26, 13, 36, 5, 1
2014/9/4, 31, 19, 30, 10, 3
2014/9/5, 50, 18, 40, 6, 2
2014/9/6, 53, 14, 35, 5, 1
2014/9/7, 39, 16, 32, 7, 1
2014/9/8, 43, 13, 34, 4, 1
2014/9/9, 39, 17, 31, 6, 1
2014/9/10, 47, 12, 31, 7, 1
2014/9/11, 35, 10, 40, 6, 1
2014/9/12, 32, 7, 38, 4, 1
2014/9/13, 34, 10, 32, 4, 1
2014/9/14, 32, 10, 32, 4, 1
2014/9/15, 32, 16, 38, 7, 2
2014/9/16, 49, 10, 31, 7, 1
2014/9/17, 37, 12, 31, 6, 1
2014/9/18, 40, 13, 38, 6, 1
2014/9/19, 47, 17, 26, 7, 1
2014/9/20, 50, 13, 36, 4, 1
2014/9/21, 46, 16, 35, 6, 1
2014/9/22, 49, 15, 37, 5, 1
2014/9/23, 54, 20, 38, 5, 1
2014/9/24, 55, 11, 30, 5, 
2014/9/25, 28, 8, 37, 4, 1
2014/9/26, 32, 11, 31, 3, 1
2014/9/27, 29, 15, 30, 4, 1
2014/9/28, 43, 15, 36, 4, 1
2014/9/29, 48, 24, 48, 7, 1
2014/9/30, 61, 17, 25, 6, 1
2014/4/1, 51, 9, 42, 5, 1
2014/4/2, 46, 13, 35, 5, 
2014/4/3, 33, 8, 35, 7, 1
2014/4/4, 23, 5, 38, 4, 1
2014/4/5, 30, 8, 36, 2, 
2014/4/6, 33, 9, 43, 7, 1
2014/4/7, 42, 18, 54, 7, 2
2014/4/8, 58, 16, 52, 5, 1
2014/4/9, 58, 20, 61, 5, 2
2014/4/10, 60, 13, 47, 4, 1
2014/4/11, 57, 15, 48, 5, 1
2014/4/12, 58, 12, 46, 4, 1
2014/4/13, 48, 10, 47, 5, 2
2014/4/14, 49, 19, 64, 6, 2
2014/4/15, 59, 24, 53, 8, 2
2014/4/16, 72, 21, 47, 6, 1
2014/4/17, 68, 20, 36, 6, 2
2014/4/18, 56, 13, 39, 2, 1
2014/4/19, 46, 8, 39, 3, 1
2014/4/20, 35, 22, 30, 6, 1
2014/4/21, 52, 14, 41, 4, 1
2014/4/22, 43, 15, 55, 5, 1
2014/4/23, 56, 17, 49, 5, 1
2014/4/24, 55, 21, 65, 5, 2
2014/4/25, 63, 22, 64, 6, 2
2014/4/26, 66, 17, 60, 5, 4
2014/4/27, 60, 21, 50, 6, 3
2014/4/28, 62, 22, 37, 6, 2
2014/4/29, 62, 10, 40, 1, 
2014/4/30, 30, 18, 46, 4, 1
2014/5/1, 43, 12, 42, 4, 1
2014/5/2, 40, 22, 69, 4, 3
2014/5/3, 61, 17, 46, 3, 1
2014/5/4, 57, 27, 42, 4, 1
2014/5/5, 68, 16, 41, 4, 1
2014/5/6, 48, 12, 47, 4, 1
2014/5/7, 48, 16, 46, 4, 2
2014/5/8, 52, 14, 49, 5, 1
2014/5/9, 46, 10, 52, 5, 1
2014/5/10, 46, 11, 47, 3, 1
2014/5/11, 48, 16, 53, 4, 3
2014/5/12, 51, 16, 41, 5, 1
2014/5/13, 43, 21, 64, 5, 2
2014/5/14, 60, 22, 51, 5, 2
2014/5/15, 57, 19, 56, 5, 1
2014/5/16, 52, 5, 47, 5, 1
2014/5/17, 31, 8, 45, 3, 1
2014/5/18, 29, 8, 40, 3, 1
2014/5/19, 30, 26, 48, 5, 2
2014/5/20, 69, 18, 41, 3, 
2014/5/21, 48, 4, 46, 3, 1
2014/5/22, 28, 11, 36, 3, 1
2014/5/23, 31, 16, 55, 4, 2
2014/5/24, 47, 26, 68, 5, 2
2014/5/25, 76, 30, 38, 6, 2
2014/5/26, 67, 8, 31, 4, 2
2014/5/27, 32, 26, 48, 4, 1
2014/5/28, 58, 38, 58, 6, 3
2014/5/29, 83, 34, 81, 7, 2
2014/5/30, 83, 44, 84, 6, 2
2014/5/31, 105, 46, 94, 4, 2
2014/6/1, 112, 41, 67, 5, 3
2014/6/2, 98, 46, 43, 4, 1
2014/6/3, 104, 41, 32, 3, 1
2014/6/4, 95, 13, 29, 4, 1
2014/6/5, 35, 10, 30, 2, 
2014/6/6, 17, 13, 37, 2, 
2014/6/7, 36, 18, 30, 2, 1
2014/6/8, 34, 26, 17, 5, 1
2014/6/9, 53, 17, 16, 5, 1
2014/6/10, 43, 11, 13, 5, 1
2014/6/11, 29, 8, 21, 5, 
2014/6/12, 20, 17, 48, 5, 1
2014/6/13, 50, 12, 41, 4, 1
2014/6/14, 33, 10, 41, 2, 2
2014/6/15, 38, 26, 56, 4, 2
2014/6/16, 71, 40, 48, 3, 2
2014/6/17, 96, 43, 36, 4, 2
2014/6/18, 96, 22, 42, 4, 2
2014/6/19, 55, 19, 57, 5, 2
2014/6/20, 50, 29, 40, 6, 2
2014/6/21, 65, 29, 33, 6, 2
2014/6/22, 62, 22, 38, 4, 1
2014/6/23, 58, 21, 37, 5, 1
2014/6/24, 52, 17, 43, 6, 1
2014/6/25, 38, 14, 37, 5, 1
2014/6/26, 37, 10, 27, 4, 1
2014/6/27, 31, 9, 28, 3, 
2014/6/28, 14, 6, 26, 2, 1
2014/6/29, 26, 14, 29, 2, 1
2014/6/30, 28, 12, 35, 3, 1
2014/1/1, 49, 3, 27, 5, 1
2014/1/2, 27, 6, 23, 6, 1
2014/1/3, 34, 9, 25, 4, 2
2014/1/4, 40, 5, 26, 6, 1
2014/1/5, 30, 3, 26, 5, 1
2014/1/6, 24, 10, 23, 14, 1
2014/1/7, 49, 24, 15, 14, 2
2014/1/8, 70, 7, 24, 4, 1
2014/1/9, 25, 4, 26, 7, 
2014/1/10, 26, 4, 26, 5, 
2014/1/11, 31, 13, 26, 6, 1
2014/1/12, 52, 5, 28, 3, 1
2014/1/13, 27, 6, 25, 10, 1
2014/1/14, 38, 6, 22, 8, 1
2014/1/15, 33, 9, 26, 10, 1
2014/1/16, 47, 8, 26, 5, 1
2014/1/17, 37, 9, 26, 9, 1
2014/1/18, 47, 5, 28, 3, 1
2014/1/19, 29, 8, 22, 10, 1
2014/1/20, 43, 13, 32, 6, 2
2014/1/21, 53, 19, 32, 8, 2
2014/1/22, 67, 8, 28, 8, 1
2014/1/23, 44, 15, 25, 10, 2
2014/1/24, 57, 32, 19, 13, 1
2014/1/25, 88, 19, 32, 8, 1
2014/1/26, 60, 8, 29, 9, 1
2014/1/27, 43, 15, 23, 12, 2
2014/1/28, 58, 9, 30, 8, 1
2014/1/29, 44, 29, 15, 15, 1
2014/1/30, 71, 13, 30, 8, 1
2014/1/31, 50, 6, 9, 10, 
2014/2/1, 28, , , , 
2014/2/3, 132, 15, 25, 6, 1
2014/2/4, 47, 5, 29, 1, 
2014/2/5, 50, 4, 22, 4, 1
2014/2/6, 33, 5, 29, 6, 
2014/2/7, 32, 5, 28, 3, 1
2014/2/8, 27, 2, 30, 6, 
2014/2/9, 32, 8, 31, 9, 1
2014/2/10, 37, 3, 29, 3, 1
2014/2/11, 26, 4, 29, 5, 1
2014/2/12, 26, 6, 29, 10, 1
2014/2/13, 34, 6, 30, 4, 1
2014/2/14, 24, 8, 33, 2, 
2014/2/15, 16, 5, 35, 3, 2
2014/2/16, 41, 21, 38, 7, 2
2014/2/17, 72, 9, 35, 5, 1
2014/2/18, 44, 9, 33, 5, 1
2014/2/19, 41, 12, 34, 9, 1
2014/2/20, 52, 10, 27, 5, 1
2014/2/21, 46, 7, 35, 8, 1
2014/2/22, 37, 10, 35, 4, 1
2014/2/23, 38, 12, 33, 7, 1
2014/2/24, 47, 18, 41, 6, 2
2014/2/25, 65, 43, 45, 11, 2
2014/2/26, 124, 58, 23, 15, 2
2014/2/27, 143, 26, 38, 7, 2
2014/2/28, 75, 25, 28, 8, 2
2014/3/1, 75, 12, 28, 4, 1
2014/3/2, 43, 5, 32, 4, 1
2014/3/3, 39, 14, 38, 7, 2
2014/3/4, 55, 12, 25, 5, 
2014/3/5, 41, 4, 35, 2, 
2014/3/6, 35, 7, 36, 3, 1
2014/3/7, 42, 9, 35, 5, 1
2014/3/8, 39, 7, 36, 5, 2
2014/3/9, 40, 8, 34, 3, 1
2014/3/10, 38, 7, 33, 7, 1
2014/3/11, 37, 23, 40, 10, 4
2014/3/12, 71, 39, 29, 10, 1
2014/3/13, 89, 2, 33, 4, 1
2014/3/14, 25, 8, 37, 5, 3
2014/3/15, 37, 17, 47, 4, 2
2014/3/16, 56, 31, 51, 10, 2
2014/3/17, 86, 32, 37, 8, 2
2014/3/18, 75, 13, 41, 4, 1
2014/3/19, 44, 9, 25, 6, 
2014/3/20, 28, 1, 34, 3, 
2014/3/21, 22, 5, 36, 3, 
2014/3/22, 34, 10, 42, 6, 1
2014/3/23, 52, 17, 47, 7, 1
2014/3/24, 58, 26, 58, 9, 3
2014/3/25, 73, 35, 42, 12, 4
2014/3/26, 84, 23, 46, 6, 1
2014/3/27, 65, 27, 56, 9, 2
2014/3/28, 78, 26, 60, 9, 2
2014/3/29, 78, 20, 35, 4, 1
2014/3/30, 44, 4, 46, 3, 
2014/3/31, 36, 13, 43, 6, 1
2020/12/23, , 25, 1, 23, 1
2020/9/12, , 3, 13, 3, 
2020/3/31, , 9, 15, 4, 
2019/12/31, , 5, 28, 4, 1
2020/2/9, , 8, 29, 11, 1
2020/2/24, , 16, 41, 7, 1
2020/3/1, , 6, 22, 5, 1
2020/3/15, , 8, 34, 1, 1
2020/3/21, , 13, 20, 5, 2
2020/3/22, , 6, 39, 2, 1
2019/10/19, , 8, 35, 4, 1
2019/10/20, , 10, 35, 4, 1
2019/11/6, , 22, 20, 11, 1
2018/12/31, , 6, 27, 7, 1
2018/7/22, , 14, 44, 1, 1
2018/1/28, , 7, 29, 6, 1
2018/1/29, , 7, 26, 5, 
2018/2/2, , 9, 28, 8, 2
2017/9/10, , 13, 37, 4, 1
2017/9/24, , 14, 23, 6, 
2017/1/1, , 8, 22, 9, 1
2016/7/6, , 33, 27, 5, 2
2016/8/24, , 11, 15, 4, 2
2015/10/15, , 16, 22, 7, 1
2015/12/31, , 5, 28, 6, 1
2014/12/31, , 5, 29, 3, 1
2013/12/31, , 11, 32, 5, 1
2014/2/2, , 56, 16, 17, 1
