date, pm25, pm10, o3, no2, so2, co
2020/6/14, 56, 33, 54, 21, 1, 3
2020/6/15, 64, 33, 65, 27, 2, 3
2020/6/16, 73, 18, 60, 20, 2, 2
2020/6/17, 48, 26, 43, 20, 1, 2
2020/6/18, 61, 16, 42, 22, 1, 2
2020/6/19, 39, 23, 31, 17, 2, 2
2020/6/20, 55, 17, 41, 11, 2, 2
2020/6/21, 57, 21, 37, 19, 2, 2
2020/6/22, 57, 28, 50, 15, 3, 2
2020/6/23, 65, 23, 42, 17, 2, 2
2020/6/24, 60, 19, 29, 21, 1, 3
2020/6/25, 46, 39, 35, 24, 1, 3
2020/6/26, 63, 36, 59, 22, 2, 3
2020/6/27, 73, 21, 39, 16, 1, 2
2020/6/28, 51, 28, 63, 22, 1, 3
2020/6/29, 64, 31, 27, 21, 1, 3
2020/6/30, 57, 33, 49, 24, 1, 3
2020/1/1, 39, 17, 27, 22, 1, 4
2020/1/2, 57, 25, 30, 27, 2, 5
2020/1/3, 70, 20, 33, 24, 2, 4
2020/1/4, 58, 10, 29, 19, 1, 3
2020/1/5, 40, 13, 26, 24, 1, 4
2020/1/6, 40, 14, 18, 29, 1, 4
2020/1/7, 44, 14, 29, 23, 2, 4
2020/1/8, 33, 13, 29, 25, 1, 3
2020/1/9, 29, 6, 28, 23, 2, 3
2020/1/10, 21, 14, 24, 28, 2, 5
2020/1/11, 41, 25, 13, 29, 2, 7
2020/1/12, 73, 18, 31, 25, 1, 4
2020/1/13, 55, 19, 26, 34, 2, 5
2020/1/14, 58, 17, 27, 28, 2, 5
2020/1/15, 47, 15, 23, 25, 1, 5
2020/1/16, 30, 20, 17, 28, 2, 5
2020/1/17, 61, 14, 32, 28, 1, 4
2020/1/18, 44, 14, 30, 22, 2, 4
2020/1/19, 47, 25, 34, 35, 1, 7
2020/1/20, 73, 15, 31, 19, 1, 5
2020/1/21, 50, 19, 20, 21, 2, 4
2020/1/22, 53, 21, 20, 21, 2, 7
2020/1/23, 43, 28, 33, 18, 3, 7
2020/1/24, 58, 13, 30, 16, 2, 2
2020/1/25, 39, 10, 28, 18, 2, 2
2020/1/26, 36, 9, 32, 25, 2, 3
2020/1/27, 28, 10, 31, 26, 2, 4
2020/1/28, 20, 11, 29, 23, 2, 3
2020/1/29, 18, 7, 28, 24, 4, 3
2020/1/30, 15, 9, 31, 14, 1, 3
2020/1/31, 28, 11, 32, 26, 2, 3
2020/2/1, 36, 15, 33, 26, 3, 4
2020/2/2, 52, 25, 37, 30, 2, 6
2020/2/3, 73, 19, 31, 36, 3, 5
2020/2/4, 55, 19, 33, 31, 2, 5
2020/2/5, 54, 8, 28, 22, 1, 3
2020/2/6, 28, 15, 28, 31, 3, 5
2020/2/7, 46, 19, 33, 31, 3, 6
2020/2/8, 56, 12, 32, 16, 1, 2
2020/2/9, 37, 15, 31, 29, 2, 4
2020/2/10, 47, 15, 33, 27, 2, 4
2020/2/11, 50, 18, 29, 36, 2, 4
2020/2/12, 59, 24, 28, 33, 3, 6
2020/2/13, 58, 21, 18, 36, 3, 8
