date, pm25, pm10, o3, no2, so2
2015/11/10, 30, 2, 27, 2, 
2015/11/11, 16, 7, 20, 2, 2
2015/11/12, 37, 6, 19, 4, 
2015/11/13, 31, 5, 22, 2, 
2015/11/14, 21, 4, 29, 1, 
2015/11/15, 24, 9, 23, 2, 2
2015/11/16, 43, 6, 28, 2, 
2015/11/17, 26, 2, 22, 4, 
2015/11/18, 8, 3, 28, 2, 2
2015/11/19, 19, 7, 24, 3, 2
2015/11/20, 29, 8, 21, 2, 2
2015/11/21, 35, 11, 23, 3, 2
2015/11/22, 51, 12, 29, 2, 2
2015/11/23, 51, 4, 30, 3, 2
2015/11/24, 22, 5, 20, 4, 2
2015/11/25, 29, 4, 29, 1, 2
2015/11/26, 32, 5, 29, 2, 2
2015/11/27, 33, 7, 21, 1, 
2015/11/28, 41, 10, 11, 1, 
2015/11/29, 55, 10, 29, 1, 2
2015/11/30, 55, 15, 29, 4, 2
2015/12/1, 66, 11, 13, 3, 
2015/12/2, 51, 16, 27, 2, 2
2015/12/3, 62, 9, 28, 2, 2
2015/12/4, 56, 7, 31, 1, 
2015/12/5, 47, 11, 18, 2, 2
2015/12/6, 57, 10, 27, 4, 2
2015/12/7, 51, 4, 30, 3, 
2015/12/8, 27, 4, 20, 2, 2
2015/12/9, 31, 4, 12, 4, 
2015/12/10, 23, 6, 35, 3, 
2015/12/11, 24, 10, 32, 3, 1
2015/12/12, 51, 4, 34, 1, 
2015/12/13, 28, 5, 20, 1, 
2015/12/14, 25, 10, 27, 3, 
2015/12/15, 47, 13, 28, 2, 1
2015/12/16, 59, 3, 25, 1, 
2015/12/17, 24, 4, 21, 2, 2
2015/12/18, 26, 5, 24, 4, 2
2015/12/19, 41, 7, 12, 2, 
2015/12/20, 41, 6, 21, 3, 
2015/12/21, 34, 7, 22, 2, 1
2015/12/22, 41, 7, 23, 3, 
2015/12/23, 38, 10, 25, 3, 2
2015/12/24, 48, 15, 32, 3, 2
2015/12/25, 55, 20, 11, 4, 
2015/12/26, 68, 26, 36, 3, 3
2015/12/27, 94, 9, 27, 4, 2
2015/12/28, 49, 7, 29, 3, 2
2015/12/29, 48, 5, 25, 2, 1
2015/12/30, 42, , , , 
2016/1/1, 74, 17, 28, 2, 2
2016/1/2, 69, 11, 24, 1, 
2016/1/3, 52, 30, 43, 3, 2
2015/7/1, 35, 16, 36, 1, 
2015/7/2, 57, 18, 31, 2, 2
2015/7/3, 61, 25, 29, 1, 
2015/7/4, 73, 22, 41, 2, 2
2015/7/5, 68, 18, 36, 3, 3
2015/7/6, 60, 8, 11, 1, 
2015/7/7, 24, 7, 8, 1, 
2015/7/8, 17, 18, 32, 3, 2
2015/7/9, 50, 17, 16, 2, 6
2015/7/10, 43, 9, 8, , 5
2015/7/11, 22, 7, 10, 1, 1
2015/7/12, 16, 15, 30, 2, 2
2015/7/13, 42, 15, 27, 1, 
2015/7/14, 43, 14, 38, 3, 2
2015/7/15, 41, 16, 37, 1, 
2015/7/16, 46, 3, 25, , 
2015/7/17, 8, 8, 26, 1, 2
2015/7/18, 31, 12, 14, 1, 3
2015/7/19, 37, 7, 17, 1, 
2015/7/20, 15, 10, 12, 1, 2
2015/7/21, 25, 8, 16, 1, 
2015/7/22, 14, 9, 11, 1, 
2015/7/23, 16, 12, 16, 1, 3
2015/7/24, 33, 11, 14, 1, 2
2015/7/25, 29, 8, 12, 1, 4
2015/7/26, 22, 16, 21, 1, 1
2015/7/27, 41, 27, 26, 1, 
2015/7/28, 61, 30, 26, 1, 
2015/7/29, 68, 27, 32, 1, 
2015/7/30, 65, 27, 35, 2, 
2015/7/31, 64, 27, 34, 1, 
2015/8/1, 68, 23, 33, 1, 2
2015/8/2, 61, 18, 35, 2, 2
2015/8/3, 52, 17, 29, 2, 2
2015/8/4, 52, 29, 26, 2, 2
2015/8/5, 79, 48, 59, 3, 6
2015/8/6, 113, 27, 31, 2, 7
2015/8/7, 70, 20, 41, 2, 2
2015/8/8, 54, 23, 34, 1, 
2015/8/9, 65, 23, 38, , 2
2015/8/10, 68, 20, 41, 3, 2
2015/8/11, 60, 15, 24, 1, 
2015/8/12, 41, 7, 33, 1, 
2015/8/13, 21, 14, 35, 1, 
2015/8/14, 47, 23, 33, 1, 
2015/8/15, 69, 27, 28, 1, 7
2015/8/16, 77, 10, 40, 1, 
2015/8/17, 29, 11, 41, 2, 2
2015/8/18, 34, 11, 15, 2, 2
2015/8/19, 34, 12, 10, 1, 2
2015/8/20, 31, 8, 10, 1, 2
2015/8/21, 20, 9, 44, 1, 2
2015/8/22, 26, 12, 49, 1, 2
2015/8/23, 43, 18, 29, 2, 2
2015/8/24, 56, 7, 36, 1, 
2015/8/25, 21, 6, 27, 1, 
2015/8/26, 18, 10, 35, 2, 1
2015/8/27, 40, 16, 38, 2, 
2015/8/28, 53, 20, 25, 1, 
2015/8/29, 66, 23, 30, 1, 
2015/8/30, 71, 8, 15, 1, 
2015/8/31, 25, 6, 31, 1, 
2015/9/1, 16, 11, 33, 1, 
2015/9/2, 35, 10, 34, 1, 
2015/9/3, 35, 25, 53, 1, 
2015/9/4, 76, 20, 36, 1, 
2015/9/5, 70, 10, 42, 1, 
2015/9/6, 33, 10, 41, 1, 
2015/9/7, 27, 12, 32, 1, 
2015/9/8, 29, 9, 36, , 
2015/9/9, 22, 10, 31, 1, 
2015/9/10, 25, 10, 26, 1, 
2015/9/11, 33, 13, 37, 1, 1
2015/9/12, 49, 11, 48, 2, 2
2015/9/13, 42, 9, 38, 3, 2
2015/9/14, 36, 16, 36, 4, 6
2015/9/15, 58, 11, 23, 2, 1
2015/9/16, 37, 6, 32, 1, 2
2015/9/17, 22, 11, 33, 2, 
2015/9/18, 40, 9, 33, 1, 1
2015/9/19, 34, 10, 35, 1, 2
2015/9/20, 38, 21, 37, 4, 3
2015/9/21, 55, 27, 30, 2, 14
2015/9/22, 71, 24, 25, 1, 6
2015/9/23, 64, 14, 30, 3, 3
2015/9/24, 23, 9, 30, 1, 1
2015/9/25, 19, 11, 37, 2, 1
2015/9/26, 41, 16, 38, 2, 2
2015/9/27, 57, 15, 40, 3, 2
2015/9/28, 58, 14, 42, 3, 2
2015/9/29, 54, 14, 24, 3, 1
2015/9/30, 55, 9, 31, 1, 
2015/4/1, 46, 22, 45, 2, 12
2015/4/2, 63, 14, 25, 1, 3
2015/4/3, 39, 17, 34, 3, 
2015/4/4, 45, 15, 52, 2, 2
2015/4/5, 38, 9, 36, 2, 
2015/4/6, 26, 10, 41, 2, 
2015/4/7, 40, 14, 43, 3, 
2015/4/8, 52, 14, 36, 4, 3
2015/4/9, 54, 7, 40, 5, 1
2015/4/10, 23, 9, 43, 2, 
2015/4/11, 37, 12, 40, 2, 13
2015/4/12, 48, 6, 34, 4, 
2015/4/13, 19, 11, 46, 2, 
2015/4/14, 46, 20, 64, 3, 4
2015/4/15, 70, 27, 51, 3, 1
2015/4/16, 85, 22, 48, 3, 1
2015/4/17, 76, 14, 46, 2, 2
2015/4/18, 56, 28, 37, 2, 3
2015/4/19, 80, 7, 48, 1, 2
2015/4/20, 24, 11, 51, 2, 
2015/4/21, 45, 16, 59, 1, 1
2015/4/22, 62, 29, 72, 3, 2
2015/4/23, 91, 24, 68, 2, 3
2015/4/24, 78, 25, 65, 3, 2
2015/4/25, 84, 13, 52, 2, 2
2015/4/26, 53, 16, 58, 3, 7
2015/4/27, 61, 26, 37, 4, 5
2015/4/28, 82, 11, 46, 2, 3
2015/4/29, 40, 7, 40, 2, 3
2015/4/30, 24, 16, 44, 2, 8
2015/5/1, 51, 16, 46, 2, 4
2015/5/2, 59, 11, 33, 2, 2
2015/5/3, 39, 11, 45, 2, 2
2015/5/4, 40, 18, 53, 2, 2
2015/5/5, 63, 20, 52, 2, 6
2015/5/6, 68, 16, 45, 1, 2
2015/5/7, 55, 11, 53, 2, 2
2015/5/8, 47, 18, 55, 3, 3
2015/5/9, 63, 20, 64, 1, 2
2015/5/10, 70, 25, 40, 4, 3
2015/5/11, 81, 11, 43, 2, 3
2015/5/12, 43, 25, 65, 3, 2
2015/5/13, 76, 19, 42, 2, 5
2015/5/14, 63, 15, 31, 2, 
2015/5/15, 50, 19, 43, 2, 
2015/5/16, 61, 20, 62, 2, 4
2015/5/17, 70, 15, 31, 3, 1
2015/5/18, 48, 10, 53, 1, 
2015/5/19, 33, 20, 60, 2, 2
2015/5/20, 69, 12, 51, 2, 1
2015/5/21, 49, 15, 66, 2, 3
2015/5/22, 56, 23, 40, 2, 10
2015/5/23, 76, 16, 58, 2, 2
2015/5/24, 58, 22, 64, 2, 2
2015/5/25, 74, 18, 83, 2, 2
2015/5/26, 64, 17, 79, 2, 2
2015/5/27, 63, 22, 47, 4, 5
2015/5/28, 74, 23, 80, 3, 2
2015/5/29, 74, 23, 32, 4, 5
2015/5/30, 69, 20, 63, 2, 1
2015/5/31, 64, 27, 46, 3, 2
2015/6/1, 80, 25, 33, 3, 2
2015/6/2, 70, 12, 51, 2, 2
2015/6/3, 38, 8, 49, 2, 
2015/6/4, 37, 12, 36, 2, 2
2015/6/5, 44, 6, 47, 1, 
2015/6/6, 26, 14, 39, 1, 4
2015/6/7, 53, 10, 30, 2, 5
2015/6/8, 34, 5, 30, 2, 
2015/6/9, 23, 8, 31, 2, 
2015/6/10, 29, 6, 21, 2, 
2015/6/11, 18, 32, 59, 2, 2
2015/6/12, 85, 37, 54, 2, 2
2015/6/13, 97, 13, 43, 1, 1
2015/6/14, 43, 12, 43, 2, 1
2015/6/15, 44, 13, 47, 1, 
2015/6/16, 52, 17, 36, 2, 1
2015/6/17, 63, 7, 40, 2, 
2015/6/18, 22, 4, 39, 2, 
2015/6/19, 12, 7, 37, 1, 
2015/6/20, 25, 11, 43, 1, 
2015/6/21, 43, 20, 36, 2, 2
2015/6/22, 69, 20, 43, 2, 2
2015/6/23, 66, 18, 19, 1, 
2015/6/24, 56, 9, 26, 2, 8
2015/6/25, 31, 10, 29, 2, 
2015/6/26, 27, 9, 34, 1, 
2015/6/27, 28, 13, 41, 1, 
2015/6/28, 48, 17, 43, 2, 14
2015/6/29, 59, 18, 26, 2, 1
2015/6/30, 54, 9, 36, 1, 
2015/1/1, 37, 10, 29, 2, 7
2015/1/2, 44, 10, 25, 3, 4
2015/1/3, 41, 12, 15, 3, 
2015/1/4, 44, 19, 26, 4, 3
2015/1/5, 68, 23, 39, 4, 5
2015/1/6, 67, 6, 28, 4, 3
2015/1/7, 19, 10, 28, 4, 4
2015/1/8, 41, 14, 32, 4, 7
2015/1/9, 54, 31, 35, 5, 6
2015/1/10, 94, 24, 42, 3, 7
2015/1/11, 79, 9, 29, 3, 5
2015/1/12, 36, , 27, 4, 
2015/1/13, 26, 11, 18, 3, 2
2015/1/14, 35, 5, 33, 4, 1
2015/1/15, 20, 22, 36, 4, 4
2015/1/16, 82, 24, 35, 3, 4
2015/1/17, 84, 6, 27, 4, 2
2015/1/18, 34, 31, 39, 3, 3
2015/1/19, 99, 26, 33, 5, 2
2015/1/20, 88, 31, 29, 5, 9
2015/1/21, 95, 8, 35, 2, 2
2015/1/22, 38, 12, 35, 2, 1
2015/1/23, 55, 10, 25, 4, 2
2015/1/24, 50, 11, 28, 2, 2
2015/1/25, 51, 14, 32, 4, 3
2015/1/26, 54, 20, 34, 4, 2
2015/1/27, 71, 16, 32, 4, 2
2015/1/28, 63, 9, 20, 4, 4
2015/1/29, 47, 5, 28, 3, 7
2015/1/30, 31, 13, 35, 4, 2
2015/1/31, 58, 6, 34, 2, 
2015/2/1, 35, 8, 27, 6, 2
2015/2/2, 46, 6, 32, 4, 2
2015/2/3, 35, 15, 30, 5, 2
2015/2/4, 56, 33, 38, 5, 5
2015/2/5, 107, 20, 30, 5, 1
2015/2/6, 73, 14, 27, 4, 2
2015/2/7, 61, 22, 35, 3, 3
2015/2/8, 77, 4, 31, 2, 
2015/2/9, 34, 15, 34, 2, 2
2015/2/10, 62, 20, 28, 3, 2
2015/2/11, 76, 17, 42, 3, 3
2015/2/12, 64, 7, 35, 3, 2
2015/2/13, 34, 9, 38, 3, 2
2015/2/14, 41, 18, 25, 3, 2
2015/2/15, 71, 23, 13, 6, 
2015/2/16, 74, 28, 42, 2, 2
2015/2/17, 90, 32, 40, 3, 2
2015/2/18, 106, 12, 36, 3, 
2015/2/19, 53, 8, 35, 3, 2
2015/2/20, 35, 11, 30, 4, 4
2015/2/21, 51, 7, 30, 3, 
2015/2/22, 24, 29, 31, 2, 2
2015/2/23, 85, 24, 36, 3, 2
2015/2/24, 76, 19, 24, 3, 2
2015/2/25, 64, 12, 38, 2, 2
2015/2/26, 48, 10, 37, 3, 2
2015/2/27, 47, 14, 36, 2, 2
2015/2/28, 64, 8, 38, 2, 2
2015/3/1, 40, 21, 36, 3, 2
2015/3/2, 70, 13, 31, 4, 1
2015/3/3, 52, 15, 37, 2, 2
2015/3/4, 57, 11, 37, 3, 2
2015/3/5, 48, 15, 32, 6, 3
2015/3/6, 61, 13, 38, 3, 2
2015/3/7, 51, 12, 39, 3, 2
2015/3/8, 44, 14, 49, 3, 2
2015/3/9, 49, 8, 37, 2, 2
2015/3/10, 40, 9, 36, 2, 2
2015/3/11, 44, 23, 43, 2, 3
2015/3/12, 78, 11, 43, 3, 2
2015/3/13, 51, 22, 46, 3, 2
2015/3/14, 70, 13, 39, 2, 1
2015/3/15, 55, 15, 31, 3, 5
2015/3/16, 54, 23, 40, 4, 7
2015/3/17, 69, 13, 31, 2, 3
2015/3/18, 50, 8, 49, 2, 
2015/3/19, 23, 12, 46, 2, 
2015/3/20, 50, 22, 53, 2, 4
2015/3/21, 69, 58, 96, 6, 8
2015/3/22, 151, 11, 40, 3, 2
2015/3/23, 39, 10, 41, 2, 2
2015/3/24, 46, 11, 45, 3, 2
2015/3/25, 50, 17, 55, 4, 2
2015/3/26, 66, 14, 45, 4, 3
2015/3/27, 58, 23, 43, 5, 20
2015/3/28, 72, 20, 47, 5, 3
2015/3/29, 60, 29, 58, 4, 3
2015/3/30, 87, 27, 41, 4, 6
2015/3/31, 84, 14, 57, 2, 2
2014/10/1, 66, 18, 27, 2, 2
2014/10/2, 57, 19, 54, 1, 2
2014/10/3, 64, 13, 45, 3, 2
2014/10/4, 48, 7, 30, 2, 2
2014/10/5, 31, 9, 37, 2, 2
2014/10/6, 36, 15, 38, 3, 2
2014/10/7, 41, 16, 39, 3, 5
2014/10/8, 42, 23, 42, 3, 8
2014/10/9, 59, 22, 37, 3, 2
2014/10/10, 49, 23, 40, 4, 3
2014/10/11, 60, 21, 35, 3, 2
2014/10/12, 56, 7, 39, 2, 1
2014/10/13, 19, 13, 35, 2, 2
2014/10/14, 38, 17, 38, 2, 2
2014/10/15, 50, 23, 55, 2, 3
2014/10/16, 72, 19, 44, 3, 2
2014/10/17, 55, 22, 42, 5, 2
2014/10/18, 54, 25, 38, 2, 6
2014/10/19, 69, 26, 33, 3, 4
2014/10/20, 71, 23, 27, 3, 3
2014/10/21, 60, 10, 36, 2, 
2014/10/22, 23, 15, 35, 2, 2
2014/10/23, 35, 16, 29, 2, 4
2014/10/24, 51, 22, 30, 2, 2
2014/10/25, 71, 21, 19, 1, 2
2014/10/26, 67, 19, 36, 2, 2
2014/10/27, 62, 15, 38, 4, 2
2014/10/28, 57, 14, 26, 4, 3
2014/10/29, 54, 23, 38, 3, 4
2014/10/30, 78, 23, 23, 3, 3
2014/10/31, 77, 13, 19, 3, 2
2014/11/1, 43, 14, 38, 2, 2
2014/11/2, 46, 11, 35, 2, 1
2014/11/3, 47, 14, 30, 4, 2
2014/11/4, 49, 12, 31, 3, 7
2014/11/5, 50, 13, 40, 3, 3
2014/11/6, 54, 22, 49, 4, 4
2014/11/7, 76, 22, 18, 3, 3
2014/11/8, 74, 13, 35, 2, 
2014/11/9, 52, 13, 37, 3, 3
2014/11/10, 54, 11, 33, 3, 3
2014/11/11, 47, 20, 36, 2, 4
2014/11/12, 65, 7, 30, 2, 
2014/11/13, 33, 8, 32, 2, 3
2014/11/14, 36, 12, 36, 3, 3
2014/11/15, 47, 15, 29, 3, 3
2014/11/16, 52, 19, 32, 3, 5
2014/11/17, 63, 18, 37, 3, 4
2014/11/18, 65, 11, 36, 3, 
2014/11/19, 55, 13, 32, 3, 
2014/11/20, 53, 18, 16, 3, 6
2014/11/21, 66, 15, 26, 2, 4
2014/11/22, 49, 16, 33, 3, 3
2014/11/23, 56, 21, 28, 3, 8
2014/11/24, 67, 11, 33, 2, 6
2014/11/25, 27, 16, 33, 3, 
2014/11/26, 50, 11, 29, 3, 
2014/11/27, 28, 15, 25, 3, 7
2014/11/28, 45, 14, 34, 3, 
2014/11/29, 37, 11, 19, 2, 3
2014/11/30, 27, 14, 31, 2, 3
2014/12/1, 44, 7, 29, 1, 2
2014/12/2, 31, 8, 24, 3, 
2014/12/3, 41, 13, 28, 3, 4
2014/12/4, 45, 7, 30, 2, 3
2014/12/5, 34, 5, 27, 3, 3
2014/12/6, 34, 7, 25, 2, 3
2014/12/7, 36, 10, 27, 4, 4
2014/12/8, 48, 15, 31, 4, 4
2014/12/9, 55, 10, 23, 3, 3
2014/12/10, 34, 20, 30, 3, 3
2014/12/11, 61, 16, 30, 3, 4
2014/12/12, 59, 10, 27, 2, 5
2014/12/13, 40, 8, 27, 2, 4
2014/12/14, 27, 10, 23, 4, 4
2014/12/15, 39, 18, 25, 3, 5
2014/12/16, 55, 8, 28, 2, 4
2014/12/17, 34, 7, 33, 4, 3
2014/12/18, 24, 8, 23, 4, 8
2014/12/19, 33, 18, 32, 3, 5
2014/12/20, 56, 8, 22, 2, 3
2014/12/21, 30, 10, 24, 2, 4
2014/12/22, 41, 17, 18, 2, 3
2014/12/23, 62, 19, 16, 4, 4
2014/12/24, 64, 17, 26, 4, 4
2014/12/25, 76, 9, 28, 4, 3
2014/12/26, 44, 6, 24, 3, 
2014/12/27, 31, 11, 25, 2, 3
2014/12/28, 46, , , , 
2014/8/1, 18, 9, 13, 1, 8
2014/8/2, 21, 11, 25, 1, 4
2014/8/3, 29, 15, 28, 3, 
2014/8/4, 38, 14, 24, 3, 
2014/8/5, 37, 20, 14, 2, 4
2014/8/6, 49, 19, 29, 3, 10
2014/8/7, 52, 12, 18, 2, 3
2014/8/8, 28, 9, 19, 2, 3
2014/8/9, 20, 9, 25, , 
2014/8/10, 19, 13, 27, 1, 
2014/8/11, 39, 14, 33, 1, 
2014/8/12, 46, 22, 36, 2, 16
2014/8/13, 69, 22, 15, 1, 4
2014/8/14, 50, 13, 25, 2, 
2014/8/15, 21, 7, 35, 1, 
2014/8/16, 9, 10, 29, 1, 
2014/8/17, 21, 13, 11, 2, 4
2014/8/18, 22, 9, 7, 1, 
2014/8/19, 9, 9, 8, 1, 3
2014/8/20, 16, 11, 9, 1, 4
2014/8/21, 20, 7, 32, 1, 3
2014/8/22, 19, 12, 32, 2, 3
2014/8/23, 32, 10, 14, 1, 
2014/8/24, 21, 10, 12, 1, 
2014/8/25, 26, 15, 35, 1, 
2014/8/26, 46, 13, 28, 1, 
2014/8/27, 40, 12, 27, 2, 3
2014/8/28, 39, 10, 27, 3, 3
2014/8/29, 26, 13, 37, 2, 3
2014/8/30, 42, 16, 36, 2, 4
2014/8/31, 50, 21, 30, 2, 4
2014/9/1, 65, 18, 29, 2, 3
2014/9/2, 61, 21, 23, 2, 4
2014/9/3, 59, 7, 27, 1, 3
2014/9/4, 15, 12, 28, 1, 3
2014/9/5, 39, 14, 32, 2, 4
2014/9/6, 47, 13, 37, 2, 4
2014/9/7, 49, 14, 40, 2, 4
2014/9/8, 51, 14, 43, 2, 3
2014/9/9, 50, 22, 45, 2, 4
2014/9/10, 74, 27, 45, 2, 5
2014/9/11, 78, 12, 37, 6, 5
2014/9/12, 48, 10, 43, 3, 5
2014/9/13, 40, 9, 35, 3, 4
2014/9/14, 29, 16, 43, 3, 6
2014/9/15, 51, 12, 40, 3, 4
2014/9/16, 44, 16, 49, 3, 5
2014/9/17, 56, 14, 30, 6, 5
2014/9/18, 47, 13, 26, 4, 5
2014/9/19, 41, 10, 31, 2, 5
2014/9/20, 29, 12, 29, 2, 4
2014/9/21, 39, 19, 45, 4, 6
2014/9/22, 61, 21, 22, 2, 6
2014/9/23, 65, 13, 26, 2, 2
2014/9/24, 34, 7, 41, 1, 
2014/9/25, 24, 12, 40, 2, 2
2014/9/26, 36, 18, 43, 3, 4
2014/9/27, 56, 17, 44, 2, 2
2014/9/28, 53, 36, 50, 3, 2
2014/9/29, 102, 34, 33, 4, 3
2014/9/30, 94, 21, 29, 4, 3
2021/4/9, , 7, 26, 3, 1
2020/9/12, , 4, 12, , 1
2020/3/31, , 6, 43, 1, 
2018/12/31, , 5, 30, 2, 
2018/7/19, , 15, 12, 2, 1
2017/9/10, , 18, 26, 2, 2
2017/1/1, , 10, 12, 1, 1
2015/12/31, , 17, 25, 2, 1
2014/12/31, , 5, 26, 1, 3
2014/7/31, , 7, 10, 1, 3
2019/12/31, , , 25, 1, 
