date, pm25, pm10, o3, no2, so2, co
2020/5/9, 43, 29, 36, 18, 5, 4
2020/5/10, 56, 21, 56, 11, 3, 3
2020/5/11, 57, 18, 54, 11, 1, 4
2020/5/12, 68, 20, 45, 12, 2, 3
2020/5/13, 65, 20, 46, 19, 2, 4
2020/5/14, 64, 24, 36, 25, 4, 5
2020/5/15, 70, 19, 18, 28, 3, 5
2020/5/16, 48, 26, 49, 24, 9, 5
2020/5/17, 65, 28, 17, 20, 4, 4
2020/5/18, 60, 24, 53, 10, 2, 3
2020/5/19, 61, 16, 39, 9, 9, 4
2020/5/20, 52, 12, 35, 8, 4, 3
2020/5/21, 36, 18, 38, 11, 11, 3
2020/5/22, 55, 23, 55, 14, 14, 3
2020/5/23, 72, 18, 42, 11, 11, 2
2020/5/24, 55, 18, 34, 13, 16, 2
2020/5/25, 46, 26, 30, 13, 8, 2
2020/5/26, 68, 24, 62, 9, 2, 3
2020/5/27, 70, 29, 56, 12, 4, 3
2020/5/28, 84, 22, 64, 12, 10, 3
2020/5/29, 62, 31, 60, 19, 13, 4
2020/5/30, 91, 23, 38, 11, 9, 3
2020/5/31, 69, 18, 29, 19, 11, 3
2020/6/1, 54, 20, 49, 11, 6, 2
2020/6/2, 60, 25, 40, 10, 8, 3
2020/6/3, 79, 26, 39, 11, 2, 2
2020/6/4, 77, 28, 45, 14, 2, 3
2020/6/5, 69, 35, 45, 20, 6, 3
2020/6/6, 86, 35, 61, 12, 5, 2
2020/6/7, 92, 28, 54, 12, 9, 2
2020/6/8, 79, 32, 66, 14, 9, 2
2020/6/9, 87, 27, 30, 20, 2, 2
2020/6/10, 69, 17, 14, 15, 2, 2
2020/6/11, 36, 18, 20, 7, 19, 1
2020/6/12, 39, 16, 12, 7, 2, 1
2020/6/13, 43, 18, 13, 4, 3, 1
2020/6/14, 39, 25, 44, 7, 6, 2
2020/6/15, 59, 26, 58, 9, 4, 2
2020/6/16, 70, 29, 57, 19, 19, 3
2020/6/17, 79, 19, 31, 21, 3, 3
2020/6/18, 46, 10, 31, 9, 4, 3
2020/6/19, 33, 19, 37, 8, 7, 2
2020/6/20, 53, 25, 32, 10, 11, 2
2020/6/21, 67, 26, 49, 13, 14, 2
2020/6/22, 72, 18, 45, 12, 18, 2
2020/6/23, 59, 20, 44, 11, 15, 2
2020/6/24, 63, 25, 16, 19, 7, 2
2020/6/25, 64, 25, 47, 13, 6, 2
2020/6/26, 65, 22, 25, 13, 6, 2
2020/6/27, 56, 18, 47, 8, 4, 1
2020/6/28, 46, 33, 54, 13, 5, 3
2020/6/29, 80, 17, 30, 6, 1, 1
2020/6/30, 40, 17, 42, 7, 6, 2
2020/1/1, 31, 13, 36, 6, 2, 3
2020/1/2, 49, 24, 38, 10, 7, 4
2020/1/3, 78, 17, 33, 9, 4, 3
2020/1/4, 57, 11, 31, 7, 1, 3
2020/1/5, 45, 11, 22, 16, 4, 5
2020/1/6, 48, 19, 30, 21, 7, 4
2020/1/7, 61, 16, 32, 6, 4, 4
2020/1/8, 44, 13, 35, 9, 4, 4
2020/1/9, 43, 12, 30, 7, 4, 4
2020/1/10, 40, 13, 26, 11, 6, 4
2020/1/11, 42, 15, 33, 8, 6, 4
