date, pm25, pm10, o3, no2, so2, co
2020/2/22, 75, 26, 37, 6, 1, 2
2020/2/23, 73, 12, 28, 14, 2, 2
2020/2/24, 50, 20, 26, 19, 4, 2
2020/2/25, 57, 27, 36, 9, 1, 3
2020/2/26, 63, 13, 33, 10, 1, 2
2020/2/27, 53, 15, 27, 10, 3, 1
2020/2/28, 54, 12, 23, 20, 1, 5
2020/2/29, 37, 9, 14, 9, 2, 3
2020/3/1, 29, 14, 39, 8, 1, 2
2020/3/2, 49, 20, 29, 8, 1, 2
2020/3/3, 62, 15, 35, 10, 2, 2
2020/3/4, 56, 17, 37, 8, 1, 2
2020/3/5, 61, 22, 36, 13, 5, 3
2020/3/6, 79, 24, 22, 19, 4, 3
2020/3/7, 78, 12, 33, 7, 3, 2
2020/3/8, 49, 13, 37, 14, 10, 2
2020/3/9, 49, 13, 44, 13, 1, 2
2020/3/10, 43, 19, 36, 6, 1, 2
2020/3/11, 61, 14, 27, 14, 7, 2
2020/3/12, 54, 19, 25, 17, 10, 2
2020/3/13, 65, 12, 39, 5, 1, 1
2020/3/14, 47, 19, 41, 5, 1, 2
2020/3/15, 62, 12, 36, 6, , 1
2020/3/16, 49, 11, 38, 13, 1, 2
2020/3/17, 50, 17, 38, 17, 2, 2
2020/3/18, 57, 24, 52, 15, 3, 2
2020/3/19, 74, 10, 35, 5, 1, 1
2020/3/20, 42, 16, 38, 13, 3, 2
2020/3/21, 50, 26, 29, 13, 3, 2
2020/3/22, 73, 23, 43, 10, 1, 2
2020/3/23, 71, 19, 46, 13, 4, 2
2020/3/24, 66, 21, 36, 19, 3, 2
2020/3/25, 73, 28, 28, 20, 2, 2
2020/3/26, 84, 31, 32, 12, 3, 2
2020/3/27, 61, 17, 30, 9, 1, 2
2020/3/28, 42, 13, 29, 5, 6, 1
2020/3/29, 46, , , , , 
2019/10/1, 77, 19, 21, 8, 6, 1
2019/10/2, 42, 19, 23, 9, 3, 1
2019/10/3, 52, 25, 31, 9, 5, 2
2019/10/4, 64, 21, 35, 7, 6, 1
2019/10/5, 60, 29, 32, 6, 11, 1
2019/10/6, 75, 20, 27, 12, 4, 2
2019/10/7, 56, 19, 37, 8, 6, 1
2019/10/8, 54, 22, 36, 13, 27, 2
2019/10/9, 72, 37, 34, 12, 19, 1
2019/10/10, 82, 27, 34, 12, 6, 1
2019/10/11, 70, 25, 29, 5, 6, 1
2019/10/12, 67, 28, 28, 8, 12, 2
2019/10/13, 76, 27, 29, 9, 8, 1
2019/10/14, 70, 41, 31, 11, 6, 1
2019/10/15, 79, 24, 35, 10, 5, 2
2019/10/16, 65, 25, 32, 8, 8, 1
2019/10/17, 69, 22, 27, 11, 3, 1
2019/10/18, 54, 16, 28, 8, 1, 1
2019/10/19, 43, 18, 32, 6, 5, 1
2019/10/20, 51, 19, 30, 9, 5, 2
2019/10/21, 57, 30, 28, 10, 9, 2
2019/10/22, 80, 22, 24, 11, 5, 1
2019/10/23, 71, 15, 28, 9, 12, 2
2019/10/24, 44, 11, 32, 8, 1, 1
2019/10/25, 43, 16, 36, 9, , 1
2019/10/26, 56, 18, 33, 5, , 1
2019/10/27, 60, 23, 21, 15, 2, 2
2019/10/28, 71, 12, 29, 11, 1, 1
2019/10/29, 52, 23, 34, 13, 1, 2
2019/10/30, 65, 16, 28, 12, 2, 1
2019/10/31, 56, 17, 23, 16, 2, 2
2019/11/1, 56, 32, 30, 15, 5, 2
2019/11/2, 86, 32, 32, 7, 3, 1
