date, pm25, pm10, o3, no2, so2, co
2020/5/1, 77, 31, 45, 9, 2, 3
2020/5/2, 81, 19, 28, 4, 6, 2
2020/5/3, 51, 20, 47, 7, , 3
2020/5/4, 56, 22, 46, 6, 1, 3
2020/5/5, 64, 16, 40, 6, 1, 2
2020/5/6, 44, 13, 40, 9, 1, 2
2020/5/7, 47, 18, 54, 16, 8, 3
2020/5/8, 56, 19, 36, 5, 7, 2
2020/5/9, 50, 14, 44, 5, 1, 3
2020/5/10, 40, 19, 62, 12, 1, 4
2020/5/11, 55, 22, 57, 14, 1, 3
2020/5/12, 65, 18, 52, 8, 1, 2
2020/5/13, 51, 18, 66, 22, 3, 3
2020/5/14, 62, 24, 37, 15, 4, 3
2020/5/15, 67, 11, 35, 10, 1, 3
2020/5/16, 32, 18, 56, 8, 2, 4
2020/5/17, 56, 15, 32, 16, 1, 3
2020/5/18, 41, 24, 49, 10, , 3
2020/5/19, 57, 14, 43, 9, 1, 2
2020/5/20, 40, 11, 33, 8, 1, 3
2020/5/21, 33, 15, 37, 16, 1, 3
2020/5/22, 42, 21, 43, 15, 1, 3
2020/5/23, 57, 23, 45, 9, 5, 3
2020/5/24, 64, 25, 34, 12, 1, 2
2020/5/25, 68, 21, 37, 15, , 3
2020/5/26, 54, 26, 80, 14, 1, 3
2020/5/27, 71, 20, 53, 16, 1, 3
2020/5/28, 64, 23, 64, 16, 1, 3
2020/5/29, 66, 30, 72, 24, 1, 4
2020/5/30, 80, 30, 38, 9, 2, 3
2020/5/31, 80, 19, 39, 13, 1, 
2020/6/1, 57, 18, 47, 13, 1, 3
2020/6/2, 56, 21, 44, 15, 1, 3
2020/6/3, 64, 18, 47, 15, 1, 2
2020/6/4, 54, 14, 39, 17, 1, 2
2020/6/5, 52, 26, 47, 13, 1, 3
2020/6/6, 63, 25, 41, 5, 1, 2
2020/6/7, 56, 32, 87, 16, 2, 3
2020/6/8, 75, 34, 63, 16, 2, 3
2020/6/9, 87, 10, 44, 11, 1, 2
2020/6/10, 40, 7, 21, 9, 1, 2
2020/6/11, 26, 9, 30, 13, 1, 2
2020/6/12, 28, 12, 16, 7, , 1
2020/6/13, 24, 12, 32, 4, , 1
2020/6/14, 24, 19, 41, 10, , 2
2020/6/15, 49, 22, 82, 11, 1, 2
2020/6/16, 57, 27, 69, 16, 1, 3
2020/6/17, 62, 18, 49, 15, 1, 3
2020/6/18, 42, 12, 40, 13, 1, 2
2020/6/19, 26, 16, 34, 11, 1, 2
2020/6/20, 40, 20, 38, 7, 1, 2
2020/6/21, 55, 21, 50, 16, 1, 3
