date, pm25, pm10, o3, no2, so2, co
2020/6/12, 22, 12, 32, 3, 1, 
2020/6/13, 13, 16, 24, 2, , 
2020/6/14, 29, 20, 46, 2, 2, 
2020/6/15, 50, 20, 56, 3, 1, 
2020/6/16, 53, 12, 44, 2, 2, 
2020/6/17, 31, 15, 43, 5, 1, 
2020/6/18, 42, 10, 40, 2, 1, 
2020/6/19, 15, 16, 35, 1, 1, 
2020/6/20, 32, 16, 39, 1, 1, 
2020/6/21, 31, 15, 38, 3, 2, 
2020/6/22, 41, 19, 35, 2, 2, 
2020/6/23, 43, 15, 41, 3, 2, 
2020/6/24, 45, 13, 31, 5, 2, 
2020/6/25, 20, 21, 40, 4, 2, 
2020/6/26, 49, 19, 56, 3, 3, 
2020/6/27, 48, 14, 37, 2, 2, 
2020/6/28, 32, 12, 36, 2, 2, 
2020/6/29, 36, 16, 33, 4, 3, 
2020/6/30, 30, 19, 52, 3, 1, 
2020/1/1, 17, 10, 25, 5, 1, 5
2020/1/2, 30, 15, 30, 5, 1, 4
2020/1/3, 56, 10, 33, 2, , 3
2020/1/4, 20, 9, 32, 1, , 3
2020/1/5, 21, 12, 29, 3, 1, 4
2020/1/6, 22, 10, 14, 13, 1, 4
2020/1/7, 29, 9, 29, 8, 1, 5
2020/1/8, 32, 9, 35, 1, 1, 
2020/1/9, 26, 10, 32, 4, 1, 4
2020/1/10, 19, 8, 25, 9, 1, 4
2020/1/11, 23, 15, 18, 10, 1, 5
2020/1/12, 49, 13, 31, 7, , 3
2020/1/13, 38, 13, 27, 10, , 4
2020/1/14, 44, 13, 29, 7, 1, 4
2020/1/15, 38, 10, 21, 10, 1, 3
2020/1/16, 24, 10, 20, 13, 1, 
2020/1/17, 36, 9, 33, 3, 1, 
2020/1/18, 25, 9, 30, 6, 1, 
2020/1/19, 25, 17, 35, 7, 1, 
2020/1/20, 63, 14, 32, 3, , 
2020/1/21, 39, 14, 23, 12, , 
2020/1/22, 48, 15, 23, 16, 1, 5
2020/1/23, 51, 13, 34, 9, 1, 4
2020/1/24, 41, 9, 31, 2, 1, 2
2020/1/25, 28, 10, 28, 4, 1, 2
2020/1/26, 23, 9, 26, 9, 2, 3
2020/1/27, 21, 9, 28, 5, 1, 3
2020/1/28, 13, 7, 30, 4, 1, 4
2020/1/29, 7, 7, 28, 3, , 2
2020/1/30, 11, 8, 32, 1, 1, 2
2020/1/31, 12, 9, 33, 3, , 3
2020/2/1, 16, 10, 32, 4, 1, 3
2020/2/2, 24, 16, 38, 7, 1, 4
2020/2/3, 50, 11, 33, 3, , 4
2020/2/4, 28, 12, 32, 8, 1, 4
2020/2/5, 36, 9, 28, 2, , 2
2020/2/6, 14, 9, 31, 7, 1, 3
2020/2/7, 20, 10, 34, 6, , 
2020/2/8, 34, 6, 32, 1, , 
2020/2/9, 17, 10, 35, 8, , 
2020/2/10, 31, 11, 35, 2, , 
2020/2/11, 34, 15, 23, 12, , 
2020/2/12, 41, 13, 31, 9, , 
2020/2/13, 49, 13, 20, 14, , 
2020/2/14, 46, 16, 26, 12, , 
2020/2/15, 48, 11, 29, 7, , 
2020/2/16, 35, 9, 33, 1, , 
2020/2/17, 16, 8, 29, 3, , 
2020/2/18, 21, 10, 32, 7, , 
2020/2/19, 26, 12, 32, 7, , 
2020/2/20, 32, 12, 34, 9, , 
2020/2/21, 35, 20, 38, 12, , 5
2020/2/22, 56, 22, 32, 2, , 3
2020/2/23, 52, 13, 35, 7, , 4
2020/2/24, 42, 15, 11, 14, , 5
2020/2/25, 48, 11, 37, 4, 1, 3
2020/2/26, 41, 8, 32, 1, 1, 2
2020/2/27, 17, 7, 31, 1, , 3
2020/2/28, 16, 9, 24, 5, , 
2020/2/29, 21, 11, 34, 2, 1, 
