date, pm25, pm10, o3, no2, so2, co
2019/10/31, 66, 34, 35, 41, 10, 9
2019/11/1, 70, 19, 31, 24, 8, 5
2019/11/2, 50, 25, 24, 27, 8, 6
2019/11/3, 69, 12, 33, 20, 5, 4
2019/11/4, 45, 12, 26, 32, 5, 5
2019/11/5, 44, 22, 35, 44, 7, 7
2019/11/6, 51, 16, 37, 25, 4, 5
2019/11/7, 33, 13, 32, 17, 4, 2
2019/11/8, 38, 16, 29, 23, 8, 5
2019/11/9, 48, 18, 33, 12, 4, 5
2019/11/10, 57, 18, 26, 20, 3, 6
2019/11/11, 61, 13, 34, 26, 3, 5
2019/11/12, 48, 16, 22, 30, 6, 5
2019/11/13, 48, 14, 37, 21, 3, 3
2019/11/14, 46, 12, 25, 29, 6, 5
2019/11/15, 41, 18, 33, 37, 8, 7
2019/11/16, 56, 14, 32, 20, 5, 5
2019/11/17, 41, 18, 39, 20, 3, 3
2019/11/18, 50, 18, 30, 26, 6, 6
2019/11/19, 52, 7, 28, 14, 2, 4
2019/11/20, 24, 11, 28, 24, 4, 5
2019/11/21, 39, 11, 19, 25, 2, 4
2019/11/22, 39, 5, 25, 13, 2, 3
2019/11/23, 20, 10, 25, 16, 5, 6
2019/11/24, 33, 24, 21, 30, 8, 6
2019/11/25, 61, 10, 22, 22, 3, 4
2019/11/26, 31, 18, 14, 31, 4, 6
2019/11/27, 57, 12, 21, 27, 5, 5
2019/11/28, 39, 10, 25, 25, 7, 4
2019/11/29, 35, 10, 30, 28, 3, 4
2019/11/30, 44, 23, 21, 33, 6, 4
2019/12/1, 70, 23, 27, 35, 4, 8
2019/12/2, 69, 10, 26, 30, 6, 7
2019/12/3, 36, 13, 24, 31, 6, 7
2019/12/4, 46, 12, 20, 35, 6, 7
2019/12/5, 42, 8, 23, 26, 4, 4
2019/12/6, 32, 13, 22, 29, 5, 5
2019/12/7, 47, 20, 26, 27, 6, 5
2019/12/8, 65, 13, 23, 24, 3, 4
2019/12/9, 47, 17, 22, 33, 4, 6
2019/12/10, 55, 23, 15, 36, 4, 9
2019/12/11, 67, 19, 33, 25, 4, 7
2019/12/12, 52, 10, 22, 23, 3, 4
2019/12/13, 37, 20, 31, 27, 5, 4
2019/12/14, 62, 13, 29, 17, 3, 4
