date, pm25, pm10, o3, no2, so2, co
2020/8/29, 29, 11, 35, 3, 6, 3
2020/8/30, 45, 14, 36, 3, 5, 3
2020/8/31, 41, 9, 29, 3, 6, 3
2020/9/1, 34, 10, 21, 1, , 3
2020/9/2, 27, 5, 17, 2, , 2
2020/9/3, 25, 9, 29, 4, 6, 3
2020/9/4, 37, 10, 30, 4, 5, 3
2020/9/5, 32, 4, 22, 1, 4, 2
2020/9/6, 19, 5, 17, 2, 5, 1
2020/9/7, 18, , , , , 
2020/9/13, 22, 3, 28, 2, 4, 3
2020/9/14, 16, 7, 44, 3, 5, 3
2020/9/15, 28, 12, 37, 3, 5, 3
2020/9/16, 44, 7, 28, 3, 5, 3
2020/9/17, 33, 9, 30, 3, 4, 3
2020/9/18, 29, 8, 48, 2, 5, 3
2020/9/19, 34, 11, 42, 4, 7, 4
2020/9/20, 43, 9, 44, 1, 5, 3
2020/9/21, 37, 8, 41, 3, 5, 3
2020/9/22, 36, 12, 40, 2, 5, 3
2020/9/23, 49, 15, 49, 5, 7, 3
2020/9/24, 54, 5, 22, 5, 4, 3
2020/9/25, 16, 4, 25, 6, 4, 4
2020/9/26, 24, 6, 31, 1, 4, 4
2020/9/27, 15, 6, 31, 2, 4, 3
2020/9/28, 26, 8, 32, 3, 4, 
2020/9/29, 35, 10, 34, 3, 4, 
2020/9/30, 40, 7, 34, 2, 4, 
2020/4/1, 11, 7, 30, 2, 3, 2
2020/4/2, 32, 13, 32, 9, 4, 2
2020/4/3, 49, 15, 40, 9, 5, 3
2020/4/4, 58, 4, 30, 1, 3, 1
2020/4/5, 20, 7, 32, 3, 3, 2
2020/4/6, 35, 10, 39, 8, 4, 2
2020/4/7, 48, 21, 52, 10, 6, 3
2020/4/8, 70, 8, 39, 3, 5, 2
2020/4/9, 41, 9, 35, 1, 4, 
2020/4/10, 28, 5, 35, 3, 3, 2
2020/4/11, 30, 6, 29, 3, 2, 
2020/4/12, 26, 4, 32, 3, 1, 2
2020/4/13, 10, 6, 32, 3, 2, 2
2020/4/14, 27, 8, 39, 10, 3, 2
2020/4/15, 39, 14, 44, 9, 4, 2
2020/4/16, 59, 11, 28, 4, 3, 2
2020/4/17, 36, 12, 37, 3, 3, 2
2020/4/18, 47, 5, 35, 1, 3, 
2020/4/19, 12, 5, 37, 4, 3, 3
2020/4/20, 21, 10, 38, 6, 5, 2
2020/4/21, 46, 7, 32, 2, 4, 1
2020/4/22, 23, 4, 28, 4, 4, 
2020/4/23, 34, 5, 36, 5, 3, 2
2020/4/24, 35, 8, 39, 4, 4, 2
2020/4/25, 39, 15, 56, 3, 6, 2
2020/4/26, 59, 11, 43, 2, 5, 2
2020/4/27, 44, 7, 41, 4, 4, 3
2020/4/28, 38, 8, 53, 6, 5, 2
2020/4/29, 44, 14, 46, 8, 7, 2
2020/4/30, 62, 15, 39, 6, 7, 2
2020/5/1, 69, 29, 46, 5, 9, 2
2020/5/2, 93, 27, 31, 4, 7, 2
2020/5/3, 83, 8, 28, 1, 6, 1
2020/5/4, 19, 7, 33, 2, 8, 1
2020/5/5, 26, 10, 32, 3, 7, 
2020/5/6, 45, 8, 33, 1, 5, 1
2020/5/7, 26, 8, 39, 5, 7, 1
2020/5/8, 32, 11, 32, 3, 5, 1
2020/5/9, 26, 5, 19, 3, 5, 1
2020/5/10, 28, 9, 41, 4, 7, 2
2020/5/11, 42, 13, 44, 6, 7, 2
2020/5/12, 53, 17, 43, 5, 6, 2
2020/5/13, 59, 9, 58, 8, 7, 3
2020/5/14, 44, 11, 41, 8, 6, 2
2020/5/15, 51, 7, 23, 2, 4, 2
2020/5/16, 20, 9, 32, 2, 5, 2
2020/5/17, 25, 8, 26, 4, 5, 
2020/5/18, 38, 8, 40, 4, 5, 2
2020/5/19, 37, 10, 35, 4, 5, 2
2020/5/20, 35, 6, 31, 4, 5, 1
2020/5/21, 21, 4, 29, 3, 4, 
2020/5/22, 31, 11, 35, 3, 5, 2
2020/5/23, 35, 7, 33, 2, 5, 1
2020/5/24, 32, 7, 34, 4, 5, 1
2020/5/25, 32, 10, 32, 7, 5, 2
2020/5/26, 45, 11, 49, 3, 6, 2
2020/5/27, 47, 14, 50, 3, 6, 2
2020/5/28, 45, 9, 50, 3, 6, 
2020/5/29, 34, 13, 47, 4, 6, 
2020/5/30, 41, 11, 30, 2, 4, 1
2020/5/31, 36, 6, 30, 4, 5, 2
2020/6/1, 18, 15, 48, 6, 7, 2
2020/6/2, 49, 18, 52, 9, 7, 3
2020/6/3, 69, 25, 65, 10, 7, 3
2020/6/4, 82, 26, 55, 7, 7, 2
2020/6/5, 81, 23, 47, 5, 7, 2
2020/6/6, 70, 11, 32, 1, 6, 1
2020/6/7, 27, 13, 51, 4, 7, 3
2020/6/8, 39, 15, 47, 7, 7, 2
2020/6/9, 60, 9, 24, 3, 5, 1
2020/6/10, 29, 6, 7, 3, 4, 1
2020/6/11, 20, 4, 16, 5, 5, 1
2020/6/12, 29, 14, 9, 5, 4, 1
2020/6/13, 39, 7, 12, 3, 4, 1
2020/6/14, 40, 15, 11, 5, 5, 2
2020/6/15, 49, 14, 42, 6, 5, 2
2020/6/16, 57, 8, 53, 3, 5, 1
2020/6/17, 29, 14, 40, 6, 3, 2
2020/6/19, 34, 12, 34, 1, 4, 1
2020/6/20, 37, 9, 38, 1, 5, 1
2020/6/21, 35, 8, 39, 1, 7, 1
2020/6/22, 40, 10, 50, 2, 7, 1
2020/6/23, 45, 11, 42, 2, 6, 1
2020/6/24, 46, 7, 31, 5, 5, 2
2020/6/25, 31, 19, 32, 6, 6, 2
2020/6/26, 52, 15, 56, 5, 8, 3
2020/6/27, 58, 10, 39, 2, 5, 1
2020/6/28, 34, 10, 63, 3, 7, 2
2020/6/29, 42, 13, 19, 3, 4, 1
2020/6/30, 38, 15, 47, 3, 6, 2
2020/1/1, 22, 6, 26, 7, 2, 2
2020/1/2, 38, 16, 32, 8, 3, 3
2020/1/3, 59, 13, 31, 7, 3, 2
2020/1/4, 49, 4, 29, 2, 2, 
